,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ihs26,2020/12/04 15:50:10,right,en,NA,haircut,3,1+1=0,0,0,1,0.8528178890010167
1,ihs26,2020/12/04 15:50:10,right,en,NA,"haircut, time",3,1+4=5,1,1,1,1.7875436399990576
2,ihs26,2020/12/04 15:50:10,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.3893848410007195
3,ihs26,2020/12/04 15:50:10,right,en,NA,lizard,3,1+5=6,1,1,1,1.305534194001666
4,ihs26,2020/12/04 15:50:10,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,3.4816201149988046
5,ihs26,2020/12/04 15:50:10,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,2.2680838709984528
6,ihs26,2020/12/04 15:50:10,right,en,NA,couch,3,10-3=8,0,0,1,1.5037251909998304
7,ihs26,2020/12/04 15:50:10,right,en,NA,"couch, trench",3,11-1=10,1,1,1,0.6107142510008998
8,ihs26,2020/12/04 15:50:10,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.2014241550004954
9,ihs26,2020/12/04 15:50:10,right,en,NA,spider,4,2+7=6,0,0,1,4.156796696999663
10,ihs26,2020/12/04 15:50:10,right,en,NA,"spider, mud",4,2+7=9,1,1,1,2.0641360850004276
11,ihs26,2020/12/04 15:50:10,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,4.687348081000891
12,ihs26,2020/12/04 15:50:10,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,0.5847863420003705
13,ihs26,2020/12/04 15:50:10,right,en,NA,queen,4,3-1=2,1,1,1,0.9705660479994549
14,ihs26,2020/12/04 15:50:10,right,en,NA,"queen, flower",4,3+2=5,1,1,1,0.6797691770007077
15,ihs26,2020/12/04 15:50:10,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,2.337272804999884
16,ihs26,2020/12/04 15:50:10,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,3.9744327809985407
17,ihs26,2020/12/04 15:50:10,right,en,NA,book,4,4-3=2,0,0,1,0.014568718001100933
18,ihs26,2020/12/04 15:50:10,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.6591356930002803
19,ihs26,2020/12/04 15:50:10,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,1.5822651210000913
20,ihs26,2020/12/04 15:50:10,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,1.4330816749989026
21,ihs26,2020/12/04 15:50:10,right,en,NA,shovel,5,5-1=4,1,1,1,1.6646368940000684
22,ihs26,2020/12/04 15:50:10,right,en,NA,"shovel, port",5,5-2=3,1,1,1,1.2129025700014608
23,ihs26,2020/12/04 15:50:10,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,1.8641125639987877
24,ihs26,2020/12/04 15:50:10,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,1.4880857730004209
25,ihs26,2020/12/04 15:50:10,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,1.3500634209995042
26,ihs26,2020/12/04 15:50:10,right,en,NA,puma,5,6-4=2,1,1,1,0.6066099039999244
27,ihs26,2020/12/04 15:50:10,right,en,NA,"puma, lamp",5,6-4=3,0,0,1,0.648826160999306
28,ihs26,2020/12/04 15:50:10,right,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,1.0475682960004633
29,ihs26,2020/12/04 15:50:10,right,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,5.546960843001216
30,ihs26,2020/12/04 15:50:10,right,en,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,1.0264677889990708
31,ihs26,2020/12/04 15:50:10,right,en,NA,phone,5,7+2=10,0,0,1,4.798157495999476
32,ihs26,2020/12/04 15:50:10,right,en,NA,"phone, stocking",5,7+3=10,1,1,1,0.6510154309999052
33,ihs26,2020/12/04 15:50:10,right,en,NA,"phone, stocking, toe",5,8-4=4,1,1,1,1.8937953820004623
34,ihs26,2020/12/04 15:50:10,right,en,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,3.8615221889995155
35,ihs26,2020/12/04 15:50:10,right,en,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,3.554382378999435
36,ihs26,2020/12/04 15:50:10,right,en,NA,soldier,6,8+4=10,0,0,1,2.0090750890012714
37,ihs26,2020/12/04 15:50:10,right,en,NA,"soldier, cup",6,9-2=7,1,1,1,2.8884211820004566
38,ihs26,2020/12/04 15:50:10,right,en,NA,"soldier, cup, rain",6,9-2=8,0,0,1,1.6768991760000063
39,ihs26,2020/12/04 15:50:10,right,en,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,0.9162800759986567
40,ihs26,2020/12/04 15:50:10,right,en,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,0.6684507980007766
41,ihs26,2020/12/04 15:50:10,right,en,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,1.4313422810009797
42,ihs26,2020/12/04 15:50:10,right,en,NA,font,6,1+4=6,0,0,1,3.887975377001567
43,ihs26,2020/12/04 15:50:10,right,en,NA,"font, bear",6,1+5=6,1,1,1,1.1259810289993766
44,ihs26,2020/12/04 15:50:10,right,en,NA,"font, bear, bus",6,10-2=8,1,1,1,0.6343170929994812
45,ihs26,2020/12/04 15:50:10,right,en,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,1.2320152319989575
46,ihs26,2020/12/04 15:50:10,right,en,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,5.366453988999638
47,ihs26,2020/12/04 15:50:10,right,en,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,2.1990342610006337
48,ihs26,2020/12/04 15:50:10,right,en,NA,sun,6,2+2=4,1,1,1,0.7980877760001022
49,ihs26,2020/12/04 15:50:10,right,en,NA,"sun, toy",6,2+7=6,0,0,1,1.0873352790003992
50,ihs26,2020/12/04 15:50:10,right,en,NA,"sun, toy, dog",6,2+7=9,1,1,1,1.9243297720004193
51,ihs26,2020/12/04 15:50:10,right,en,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,1.0981593090000388
52,ihs26,2020/12/04 15:50:10,right,en,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,0.4383313859998452
53,ihs26,2020/12/04 15:50:10,right,en,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,0.7184741920009401
