,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ihs12,2020/11/28 09:49:13,right,en,NA,haircut,3,1+1=0,0,0,1,1.0472146959800739
1,ihs12,2020/11/28 09:49:13,right,en,NA,"haircut, time",3,1+4=5,1,1,1,1.117532845993992
2,ihs12,2020/11/28 09:49:13,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,2.7818574479897507
3,ihs12,2020/11/28 09:49:13,right,en,NA,lizard,3,1+5=6,1,1,1,0.351748076005606
4,ihs12,2020/11/28 09:49:13,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,1.0213320390030276
5,ihs12,2020/11/28 09:49:13,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,1.2839308189868461
6,ihs12,2020/11/28 09:49:13,right,en,NA,couch,3,10-3=8,0,0,1,2.4497997610014863
7,ihs12,2020/11/28 09:49:13,right,en,NA,"couch, trench",3,11-1=10,1,1,1,1.2696478740253951
8,ihs12,2020/11/28 09:49:13,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.5511166749929544
9,ihs12,2020/11/28 09:49:13,right,en,NA,spider,4,2+7=6,0,0,1,1.4542277109867427
10,ihs12,2020/11/28 09:49:13,right,en,NA,"spider, mud",4,2+7=9,1,1,1,0.8302458129765
11,ihs12,2020/11/28 09:49:13,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,1.9842385579831898
12,ihs12,2020/11/28 09:49:13,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,4.893405465001706
13,ihs12,2020/11/28 09:49:13,right,en,NA,queen,4,3-1=2,1,1,1,1.4833130009938031
14,ihs12,2020/11/28 09:49:13,right,en,NA,"queen, flower",4,3+2=5,1,1,1,3.3000386569765396
15,ihs12,2020/11/28 09:49:13,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,5.242775570019148
16,ihs12,2020/11/28 09:49:13,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,9.547661335003795
17,ihs12,2020/11/28 09:49:13,right,en,NA,book,4,4-3=2,0,0,1,0.5818065700004809
