,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ihs24,2020/12/01 16:06:42,right,en,NA,haircut,3,1+1=0,0,0,1,2.361224988999311
1,ihs24,2020/12/01 16:06:42,right,en,NA,"haircut, time",3,1+4=5,1,1,1,6.578154266000638
2,ihs24,2020/12/01 16:06:42,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.8149304119997396
3,ihs24,2020/12/01 16:06:42,right,en,NA,lizard,3,1+5=6,1,1,1,7.249191520999375
4,ihs24,2020/12/01 16:06:42,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,0.7628331710002385
5,ihs24,2020/12/01 16:06:42,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,0.7791067769994697
6,ihs24,2020/12/01 16:06:42,right,en,NA,couch,3,10-3=8,0,0,1,4.627999430000273
7,ihs24,2020/12/01 16:06:42,right,en,NA,"couch, trench",3,11-1=10,1,1,1,9.402455358000225
8,ihs24,2020/12/01 16:06:42,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.117423976000282
9,ihs24,2020/12/01 16:06:42,right,en,NA,spider,4,2+7=6,0,0,1,1.260492229999727
10,ihs24,2020/12/01 16:06:42,right,en,NA,"spider, mud",4,2+7=9,1,1,1,3.162413393998577
11,ihs24,2020/12/01 16:06:42,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,1.9285642319991894
12,ihs24,2020/12/01 16:06:42,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,8.054044335998697
13,ihs24,2020/12/01 16:06:42,right,en,NA,queen,4,3-1=2,1,1,1,4.232065436000994
14,ihs24,2020/12/01 16:06:42,right,en,NA,"queen, flower",4,3+2=5,1,1,1,0.2170457020001777
15,ihs24,2020/12/01 16:06:42,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.1316363919995638
16,ihs24,2020/12/01 16:06:42,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,1.8580538040005194
17,ihs24,2020/12/01 16:06:42,right,en,NA,book,4,4-3=2,0,0,1,0.16584468800101604
18,ihs24,2020/12/01 16:06:42,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.2599312920010561
19,ihs24,2020/12/01 16:06:42,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,0.734508546998768
20,ihs24,2020/12/01 16:06:42,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,6.140935044000798
21,ihs24,2020/12/01 16:06:42,right,en,NA,shovel,5,5-1=4,1,1,1,3.0548126439989574
22,ihs24,2020/12/01 16:06:42,right,en,NA,"shovel, port",5,5-2=3,1,1,1,2.2986906030000682
23,ihs24,2020/12/01 16:06:42,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,9.114552062999792
24,ihs24,2020/12/01 16:06:42,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,0.24648644999979297
25,ihs24,2020/12/01 16:06:42,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,5.1869901989994105
26,ihs24,2020/12/01 16:06:42,right,en,NA,puma,5,6-4=2,1,1,1,5.835339631001261
27,ihs24,2020/12/01 16:06:42,right,en,NA,"puma, lamp",5,6-4=3,0,0,1,2.6836311140014004
28,ihs24,2020/12/01 16:06:42,right,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,2.503909790999387
29,ihs24,2020/12/01 16:06:42,right,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,20.647689159000947
30,ihs24,2020/12/01 16:06:42,right,en,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,5.01647568000044
31,ihs24,2020/12/01 16:06:42,right,en,NA,phone,5,7+2=10,0,0,1,2.411388300000908
32,ihs24,2020/12/01 16:06:42,right,en,NA,"phone, stocking",5,7+3=10,1,1,1,7.255148440000994
33,ihs24,2020/12/01 16:06:42,right,en,NA,"phone, stocking, toe",5,8-4=4,1,1,1,0.6879208870013827
34,ihs24,2020/12/01 16:06:42,right,en,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,2.439552204999927
35,ihs24,2020/12/01 16:06:42,right,en,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,3.4676965500002552
36,ihs24,2020/12/01 16:06:42,right,en,NA,soldier,6,8+4=10,0,0,1,7.444192626999211
37,ihs24,2020/12/01 16:06:42,right,en,NA,"soldier, cup",6,9-2=7,1,1,1,2.0336734779994003
38,ihs24,2020/12/01 16:06:42,right,en,NA,"soldier, cup, rain",6,9-2=8,0,0,1,2.2001868200004537
39,ihs24,2020/12/01 16:06:42,right,en,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,1.8099636400002055
40,ihs24,2020/12/01 16:06:42,right,en,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,18.494055520000984
41,ihs24,2020/12/01 16:06:42,right,en,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,3.7658491189995402
42,ihs24,2020/12/01 16:06:42,right,en,NA,font,6,1+4=6,0,0,1,1.3328568380002253
43,ihs24,2020/12/01 16:06:42,right,en,NA,"font, bear",6,1+5=6,1,1,1,13.935846080999909
44,ihs24,2020/12/01 16:06:42,right,en,NA,"font, bear, bus",6,10-2=8,1,1,1,1.7996331220001593
45,ihs24,2020/12/01 16:06:42,right,en,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,2.8710189890007314
46,ihs24,2020/12/01 16:06:42,right,en,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,1.4196479259990156
47,ihs24,2020/12/01 16:06:42,right,en,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,0.8360163419984019
48,ihs24,2020/12/01 16:06:42,right,en,NA,sun,6,2+2=4,1,1,1,0.5331994389998727
49,ihs24,2020/12/01 16:06:42,right,en,NA,"sun, toy",6,2+7=6,0,0,1,1.7463366399988445
50,ihs24,2020/12/01 16:06:42,right,en,NA,"sun, toy, dog",6,2+7=9,1,1,1,2.029156877000787
51,ihs24,2020/12/01 16:06:42,right,en,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,1.1503777660000196
52,ihs24,2020/12/01 16:06:42,right,en,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,3.3023835880012484
53,ihs24,2020/12/01 16:06:42,right,en,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,1.1806680230001803
