,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ihs08,2020/11/12 16:44:18,right,en,NA,haircut,3,1+1=0,0,0,1,3.3989493420003782
1,ihs08,2020/11/12 16:44:18,right,en,NA,"haircut, time",3,1+4=5,1,1,1,2.18966725700011
2,ihs08,2020/11/12 16:44:18,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,2.6175270070007173
3,ihs08,2020/11/12 16:44:18,right,en,NA,lizard,3,1+5=6,1,1,1,1.8734869149993756
4,ihs08,2020/11/12 16:44:18,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,1.3945927830000073
5,ihs08,2020/11/12 16:44:18,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,0.5869531010002902
6,ihs08,2020/11/12 16:44:18,right,en,NA,couch,3,10-3=8,0,0,1,1.0704324119997182
7,ihs08,2020/11/12 16:44:18,right,en,NA,"couch, trench",3,11-1=10,1,1,1,1.1230765780001093
8,ihs08,2020/11/12 16:44:18,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.0178924340007143
9,ihs08,2020/11/12 16:44:18,right,en,NA,spider,4,2+7=6,0,0,1,2.062930249000601
10,ihs08,2020/11/12 16:44:18,right,en,NA,"spider, mud",4,2+7=9,1,1,1,1.2289588969997567
11,ihs08,2020/11/12 16:44:18,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,1.3411806610001804
12,ihs08,2020/11/12 16:44:18,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,2.06721023099999
13,ihs08,2020/11/12 16:44:18,right,en,NA,queen,4,3-1=2,1,1,1,2.9797292519997427
14,ihs08,2020/11/12 16:44:18,right,en,NA,"queen, flower",4,3+2=5,1,1,1,5.5190481999998156
15,ihs08,2020/11/12 16:44:18,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.4691672190001555
16,ihs08,2020/11/12 16:44:18,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.14730998699997144
17,ihs08,2020/11/12 16:44:18,right,en,NA,book,4,4-3=2,0,0,1,0.8388970110008813
18,ihs08,2020/11/12 16:44:18,right,en,NA,"book, beans",4,4+5=9,1,1,1,2.5455871799995293
19,ihs08,2020/11/12 16:44:18,right,en,NA,"book, beans, chair",4,4+6=10,1,0,0,1.5976656109996838
20,ihs08,2020/11/12 16:44:18,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,1.6669176859995787
21,ihs08,2020/11/12 16:44:18,right,en,NA,shovel,5,5-1=4,1,1,1,2.3423264980001477
22,ihs08,2020/11/12 16:44:18,right,en,NA,"shovel, port",5,5-2=3,1,1,1,1.8479683880004814
23,ihs08,2020/11/12 16:44:18,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,2.176537420000386
24,ihs08,2020/11/12 16:44:18,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,1.9470428949998677
25,ihs08,2020/11/12 16:44:18,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,0.8218147729994598
26,ihs08,2020/11/12 16:44:18,right,en,NA,puma,5,6-4=2,1,1,1,0.7256615240003157
27,ihs08,2020/11/12 16:44:18,right,en,NA,"puma, lamp",5,6-4=3,0,0,1,1.642460766000113
28,ihs08,2020/11/12 16:44:18,right,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,1.4668042970006354
29,ihs08,2020/11/12 16:44:18,right,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,1.9887254499999472
30,ihs08,2020/11/12 16:44:18,right,en,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,4.074880133000079
31,ihs08,2020/11/12 16:44:18,right,en,NA,phone,5,7+2=10,0,0,1,2.136252453000452
32,ihs08,2020/11/12 16:44:18,right,en,NA,"phone, stocking",5,7+3=10,1,1,1,2.767554057999405
33,ihs08,2020/11/12 16:44:18,right,en,NA,"phone, stocking, toe",5,8-4=4,1,1,1,1.643239760999677
34,ihs08,2020/11/12 16:44:18,right,en,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,2.852616229999512
35,ihs08,2020/11/12 16:44:18,right,en,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,3.03185163299986
36,ihs08,2020/11/12 16:44:18,right,en,NA,soldier,6,8+4=10,0,0,1,1.9273994169998332
37,ihs08,2020/11/12 16:44:18,right,en,NA,"soldier, cup",6,9-2=7,1,1,1,0.8977116149999347
38,ihs08,2020/11/12 16:44:18,right,en,NA,"soldier, cup, rain",6,9-2=8,0,0,1,1.149689951000255
39,ihs08,2020/11/12 16:44:18,right,en,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,4.899509076999493
40,ihs08,2020/11/12 16:44:18,right,en,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,0.9854554439998537
41,ihs08,2020/11/12 16:44:18,right,en,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,2.0874525980007093
42,ihs08,2020/11/12 16:44:18,right,en,NA,font,6,1+4=6,0,0,1,0.913083407999693
43,ihs08,2020/11/12 16:44:18,right,en,NA,"font, bear",6,1+5=6,1,1,1,2.373590320000403
44,ihs08,2020/11/12 16:44:18,right,en,NA,"font, bear, bus",6,10-2=8,1,1,1,1.3432735999995202
45,ihs08,2020/11/12 16:44:18,right,en,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,2.134640551999837
46,ihs08,2020/11/12 16:44:18,right,en,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,0.7906103640007132
47,ihs08,2020/11/12 16:44:18,right,en,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,0.6564481400000659
48,ihs08,2020/11/12 16:44:18,right,en,NA,sun,6,2+2=4,1,1,1,0.5905161230002705
49,ihs08,2020/11/12 16:44:18,right,en,NA,"sun, toy",6,2+7=6,0,0,1,3.328867829000046
50,ihs08,2020/11/12 16:44:18,right,en,NA,"sun, toy, dog",6,2+7=9,1,1,1,2.0515319239993914
51,ihs08,2020/11/12 16:44:18,right,en,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,0.9406040759995449
52,ihs08,2020/11/12 16:44:18,right,en,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,1.8783716119996825
53,ihs08,2020/11/12 16:44:18,right,en,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,5.115444952999496
