,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ahs09,2020/11/17 17:05:44,right,en,NA,haircut,3,1+1=0,0,0,1,1.0371719489994575
1,ahs09,2020/11/17 17:05:44,right,en,NA,"haircut, time",3,1+4=5,1,1,1,3.955999158999475
2,ahs09,2020/11/17 17:05:44,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.3445907679997617
3,ahs09,2020/11/17 17:05:44,right,en,NA,lizard,3,1+5=6,1,0,0,1.0348134749947349
4,ahs09,2020/11/17 17:05:44,right,en,NA,"lizard, dad",3,10-2=8,1,0,0,3.9659708320032223
5,ahs09,2020/11/17 17:05:44,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,1.110176425994723
6,ahs09,2020/11/17 17:05:44,right,en,NA,couch,3,10-3=8,0,0,1,0.7834209830034524
7,ahs09,2020/11/17 17:05:44,right,en,NA,"couch, trench",3,11-1=10,1,1,1,0.6882979210058693
8,ahs09,2020/11/17 17:05:44,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,0.502044130997092
9,ahs09,2020/11/17 17:05:44,right,en,NA,spider,4,2+7=6,0,0,1,0.46667232400068315
10,ahs09,2020/11/17 17:05:44,right,en,NA,"spider, mud",4,2+7=9,1,1,1,0.7621616950054886
11,ahs09,2020/11/17 17:05:44,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,0.7513741690054303
12,ahs09,2020/11/17 17:05:44,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,0.7567074940016028
13,ahs09,2020/11/17 17:05:44,right,en,NA,queen,4,3-1=2,1,1,1,0.658730907998688
14,ahs09,2020/11/17 17:05:44,right,en,NA,"queen, flower",4,3+2=5,1,1,1,0.3702594179994776
15,ahs09,2020/11/17 17:05:44,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,2.774905086000217
16,ahs09,2020/11/17 17:05:44,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.45012197100004414
17,ahs09,2020/11/17 17:05:44,right,en,NA,book,4,4-3=2,0,0,1,0.0708621790035977
18,ahs09,2020/11/17 17:05:44,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.265948712003592
19,ahs09,2020/11/17 17:05:44,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,0.8592629659979139
20,ahs09,2020/11/17 17:05:44,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,0,0,1.29327499899955
21,ahs09,2020/11/17 17:05:44,right,en,NA,shovel,5,5-1=4,1,1,1,0.7628888339968398
22,ahs09,2020/11/17 17:05:44,right,en,NA,"shovel, port",5,5-2=3,1,1,1,1.2041554769966751
23,ahs09,2020/11/17 17:05:44,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,0.2954061729979003
24,ahs09,2020/11/17 17:05:44,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,1.1657579079983407
25,ahs09,2020/11/17 17:05:44,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,3.0939196170002106
26,ahs09,2020/11/17 17:05:44,right,en,NA,puma,5,6-4=2,1,1,1,1.2656055290062795
27,ahs09,2020/11/17 17:05:44,right,en,NA,"puma, lamp",5,6-4=3,0,1,0,11.961827608996828
28,ahs09,2020/11/17 17:05:44,right,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,0.6908170850001625
29,ahs09,2020/11/17 17:05:44,right,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,1.4838799460048904
30,ahs09,2020/11/17 17:05:44,right,en,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,3.462946389998251
31,ahs09,2020/11/17 17:05:44,right,en,NA,phone,5,7+2=10,0,0,1,1.1456287559994962
32,ahs09,2020/11/17 17:05:44,right,en,NA,"phone, stocking",5,7+3=10,1,1,1,0.11331752299884101
33,ahs09,2020/11/17 17:05:44,right,en,NA,"phone, stocking, toe",5,8-4=4,1,1,1,0.7461283360025845
34,ahs09,2020/11/17 17:05:44,right,en,NA,"phone, stocking, toe, pea",5,8-5=2,0,1,0,1.3524184150010115
35,ahs09,2020/11/17 17:05:44,right,en,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,1.8966917439975077
36,ahs09,2020/11/17 17:05:44,right,en,NA,soldier,6,8+4=10,0,0,1,0.7845353029988473
37,ahs09,2020/11/17 17:05:44,right,en,NA,"soldier, cup",6,9-2=7,1,1,1,0.712530192999111
38,ahs09,2020/11/17 17:05:44,right,en,NA,"soldier, cup, rain",6,9-2=8,0,0,1,0.8448886089972802
39,ahs09,2020/11/17 17:05:44,right,en,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,0.7338079280016245
40,ahs09,2020/11/17 17:05:44,right,en,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,0.5659906339933514
41,ahs09,2020/11/17 17:05:44,right,en,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,0.651780697000504
42,ahs09,2020/11/17 17:05:44,right,en,NA,font,6,1+4=6,0,0,1,0.5583387980004773
43,ahs09,2020/11/17 17:05:44,right,en,NA,"font, bear",6,1+5=6,1,1,1,0.39339489299891284
44,ahs09,2020/11/17 17:05:44,right,en,NA,"font, bear, bus",6,10-2=8,1,1,1,0.4188779049945879
45,ahs09,2020/11/17 17:05:44,right,en,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,2.4504077949968632
46,ahs09,2020/11/17 17:05:44,right,en,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,0.7024398549983744
47,ahs09,2020/11/17 17:05:44,right,en,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,0.43388592499832157
48,ahs09,2020/11/17 17:05:44,right,en,NA,sun,6,2+2=4,1,1,1,0.4733632069983287
49,ahs09,2020/11/17 17:05:44,right,en,NA,"sun, toy",6,2+7=6,0,0,1,0.7367207809948013
50,ahs09,2020/11/17 17:05:44,right,en,NA,"sun, toy, dog",6,2+7=9,1,1,1,2.92175208000117
51,ahs09,2020/11/17 17:05:44,right,en,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,0.5518259230011608
52,ahs09,2020/11/17 17:05:44,right,en,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,0.5689276409975719
53,ahs09,2020/11/17 17:05:44,right,en,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,0.6928841759945499
