,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,mo26,2020/01/13 20:26:51,right,es,NA,haircut,3,1+1=0,0,0,1,0.8027323659998729
1,mo26,2020/01/13 20:26:51,right,es,NA,"haircut, time",3,1+4=5,1,1,1,1.3041878059998453
2,mo26,2020/01/13 20:26:51,right,es,NA,"haircut, time, mug",3,1+4=6,0,0,1,0.8919355150001138
3,mo26,2020/01/13 20:26:51,right,es,NA,lizard,3,1+5=6,1,1,1,0.8414633910001612
4,mo26,2020/01/13 20:26:51,right,es,NA,"lizard, dad",3,10-2=8,1,1,1,0.6864631480002572
5,mo26,2020/01/13 20:26:51,right,es,NA,"lizard, dad, glider",3,10-3=7,1,1,1,1.4852348280001024
6,mo26,2020/01/13 20:26:51,right,es,NA,couch,3,10-3=8,0,0,1,1.032479690999935
7,mo26,2020/01/13 20:26:51,right,es,NA,"couch, trench",3,11-1=10,1,1,1,1.078062243000204
8,mo26,2020/01/13 20:26:51,right,es,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.449235956999928
9,mo26,2020/01/13 20:26:51,right,es,NA,spider,4,2+7=6,0,0,1,1.0998993809998865
10,mo26,2020/01/13 20:26:51,right,es,NA,"spider, mud",4,2+7=9,1,1,1,1.2802277999999205
11,mo26,2020/01/13 20:26:51,right,es,NA,"spider, mud, head",4,2+8=10,1,1,1,2.6668801840000924
12,mo26,2020/01/13 20:26:51,right,es,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,3.3624565630002508
13,mo26,2020/01/13 20:26:51,right,es,NA,queen,4,3-1=2,1,0,0,1.1710876570000437
14,mo26,2020/01/13 20:26:51,right,es,NA,"queen, flower",4,3+2=5,1,1,1,0.9719210809998913
15,mo26,2020/01/13 20:26:51,right,es,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.5007237110003189
16,mo26,2020/01/13 20:26:51,right,es,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.9874892330003604
