,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ae19,2020/02/10 20:10:03,right,en,NA,haircut,3,1+1=0,0,0,1,0.7375003570050467
1,ae19,2020/02/10 20:10:03,right,en,NA,"haircut, time",3,1+4=5,1,1,1,1.1453495809982996
2,ae19,2020/02/10 20:10:03,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.7871943890058901
3,ae19,2020/02/10 20:10:03,right,en,NA,lizard,3,1+5=6,1,1,1,0.9745580489980057
4,ae19,2020/02/10 20:10:03,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,0.935748591000447
5,ae19,2020/02/10 20:10:03,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,1.395330980012659
6,ae19,2020/02/10 20:10:03,right,en,NA,couch,3,10-3=8,0,0,1,1.7178109179949388
7,ae19,2020/02/10 20:10:03,right,en,NA,"couch, trench",3,11-1=10,1,1,1,1.8797386450169142
8,ae19,2020/02/10 20:10:03,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,0.7694487530097831
9,ae19,2020/02/10 20:10:03,right,en,NA,spider,4,2+7=6,0,0,1,0.9872807049832772
10,ae19,2020/02/10 20:10:03,right,en,NA,"spider, mud",4,2+7=9,1,1,1,0.679635195992887
11,ae19,2020/02/10 20:10:03,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,1.3613577139913104
12,ae19,2020/02/10 20:10:03,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,1.6644378390046768
13,ae19,2020/02/10 20:10:03,right,en,NA,queen,4,3-1=2,1,1,1,0.5965689780132379
14,ae19,2020/02/10 20:10:03,right,en,NA,"queen, flower",4,3+2=5,1,1,1,0.022760158986784518
15,ae19,2020/02/10 20:10:03,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,0.8406525930040516
16,ae19,2020/02/10 20:10:03,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.5266326259879861
17,ae19,2020/02/10 20:10:03,right,en,NA,book,4,4-3=2,0,0,1,1.488566158019239
18,ae19,2020/02/10 20:10:03,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.2683746059774421
19,ae19,2020/02/10 20:10:03,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,0.9887216110073496
20,ae19,2020/02/10 20:10:03,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,0.9037985400063917
21,ae19,2020/02/10 20:10:03,right,en,NA,shovel,5,5-1=4,1,1,1,0.6202132030157372
22,ae19,2020/02/10 20:10:03,right,en,NA,"shovel, port",5,5-2=3,1,1,1,2.0264648369920906
23,ae19,2020/02/10 20:10:03,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,0.2913252360012848
24,ae19,2020/02/10 20:10:03,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,0.09984479800914414
25,ae19,2020/02/10 20:10:03,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,1.5374817789997905
26,ae19,2020/02/10 20:10:03,right,en,NA,puma,5,6-4=2,1,1,1,1.4902048179937992
27,ae19,2020/02/10 20:10:03,right,en,NA,"puma, lamp",5,6-4=3,0,0,1,1.0965314999921247
28,ae19,2020/02/10 20:10:03,right,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,1.519274251011666
29,ae19,2020/02/10 20:10:03,right,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,1.6373291600029916
30,ae19,2020/02/10 20:10:03,right,en,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,3.4394872349803336
31,ae19,2020/02/10 20:10:03,right,en,NA,phone,5,7+2=10,0,0,1,1.4306743720080703
32,ae19,2020/02/10 20:10:03,right,en,NA,"phone, stocking",5,7+3=10,1,1,1,0.7238404960080516
33,ae19,2020/02/10 20:10:03,right,en,NA,"phone, stocking, toe",5,8-4=4,1,1,1,2.884652406006353
34,ae19,2020/02/10 20:10:03,right,en,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,0.942704726010561
35,ae19,2020/02/10 20:10:03,right,en,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,4.788080856989836
36,ae19,2020/02/10 20:10:03,right,en,NA,soldier,6,8+4=10,0,1,0,0.2667011250159703
37,ae19,2020/02/10 20:10:03,right,en,NA,"soldier, cup",6,9-2=7,1,1,1,1.23646800298593
38,ae19,2020/02/10 20:10:03,right,en,NA,"soldier, cup, rain",6,9-2=8,0,0,1,0.8353949379816186
39,ae19,2020/02/10 20:10:03,right,en,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,1.2258443210157566
40,ae19,2020/02/10 20:10:03,right,en,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,1.6043748049996793
41,ae19,2020/02/10 20:10:03,right,en,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,0.5466645869892091
42,ae19,2020/02/10 20:10:03,right,en,NA,font,6,1+4=6,0,0,1,0.5862577070074622
43,ae19,2020/02/10 20:10:03,right,en,NA,"font, bear",6,1+5=6,1,1,1,1.9621108410065062
44,ae19,2020/02/10 20:10:03,right,en,NA,"font, bear, bus",6,10-2=8,1,1,1,1.2889022160088643
45,ae19,2020/02/10 20:10:03,right,en,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,1.5866746229876298
46,ae19,2020/02/10 20:10:03,right,en,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,0.5504492839972954
47,ae19,2020/02/10 20:10:03,right,en,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,0.73079998997855
48,ae19,2020/02/10 20:10:03,right,en,NA,sun,6,2+2=4,1,1,1,0.7287490160088055
49,ae19,2020/02/10 20:10:03,right,en,NA,"sun, toy",6,2+7=6,0,0,1,1.1450947260018438
50,ae19,2020/02/10 20:10:03,right,en,NA,"sun, toy, dog",6,2+7=9,1,1,1,1.5638598740042653
51,ae19,2020/02/10 20:10:03,right,en,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,0.8955129599780776
52,ae19,2020/02/10 20:10:03,right,en,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,0.7391277329879813
53,ae19,2020/02/10 20:10:03,right,en,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,1.0040606200054754
