,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,mo07,2020/01/02 13:07:26,right,es,NA,haircut,3,1+1=0,0,0,1,1.016750822999711
1,mo07,2020/01/02 13:07:26,right,es,NA,"haircut, time",3,1+4=5,1,1,1,0.8639360910001415
2,mo07,2020/01/02 13:07:26,right,es,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.3056451080001352
3,mo07,2020/01/02 13:07:26,right,es,NA,lizard,3,1+5=6,1,1,1,0.5796581499998865
4,mo07,2020/01/02 13:07:26,right,es,NA,"lizard, dad",3,10-2=8,1,1,1,1.937993864999953
5,mo07,2020/01/02 13:07:26,right,es,NA,"lizard, dad, glider",3,10-3=7,1,1,1,0.8863295370001651
6,mo07,2020/01/02 13:07:26,right,es,NA,couch,3,10-3=8,0,0,1,0.7973212649999368
7,mo07,2020/01/02 13:07:26,right,es,NA,"couch, trench",3,11-1=10,1,1,1,1.0487346040004013
8,mo07,2020/01/02 13:07:26,right,es,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.4516462290002892
9,mo07,2020/01/02 13:07:26,right,es,NA,spider,4,2+7=6,0,0,1,1.294529529999636
10,mo07,2020/01/02 13:07:26,right,es,NA,"spider, mud",4,2+7=9,1,1,1,0.6986190800002987
11,mo07,2020/01/02 13:07:26,right,es,NA,"spider, mud, head",4,2+8=10,1,1,1,0.4440601409996816
12,mo07,2020/01/02 13:07:26,right,es,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,0.8765508500000578
13,mo07,2020/01/02 13:07:26,right,es,NA,queen,4,3-1=2,1,1,1,0.9598187930000677
14,mo07,2020/01/02 13:07:26,right,es,NA,"queen, flower",4,3+2=5,1,1,1,0.6918209220002609
15,mo07,2020/01/02 13:07:26,right,es,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.5549731480000446
16,mo07,2020/01/02 13:07:26,right,es,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.5520307140000114
17,mo07,2020/01/02 13:07:26,right,es,NA,book,4,4-3=2,0,0,1,0.7193701669998518
18,mo07,2020/01/02 13:07:26,right,es,NA,"book, beans",4,4+5=9,1,1,1,0.9268058770003336
19,mo07,2020/01/02 13:07:26,right,es,NA,"book, beans, chair",4,4+6=10,1,1,1,0.5110172080003395
20,mo07,2020/01/02 13:07:26,right,es,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,0.5951977959998658
21,mo07,2020/01/02 13:07:26,right,es,NA,shovel,5,5-1=4,1,1,1,0.5682611550000729
22,mo07,2020/01/02 13:07:26,right,es,NA,"shovel, port",5,5-2=3,1,1,1,0.6585749740002029
23,mo07,2020/01/02 13:07:26,right,es,NA,"shovel, port, army",5,5+3=8,1,1,1,0.6653439470001103
24,mo07,2020/01/02 13:07:26,right,es,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,1.628278186999978
25,mo07,2020/01/02 13:07:26,right,es,NA,"shovel, port, army, drill, stone",5,5+8=15,0,1,0,3.6459973719997834
26,mo07,2020/01/02 13:07:26,right,es,NA,puma,5,6-4=2,1,1,1,2.379428120999819
27,mo07,2020/01/02 13:07:26,right,es,NA,"puma, lamp",5,6-4=3,0,0,1,1.4526739070001895
28,mo07,2020/01/02 13:07:26,right,es,NA,"puma, lamp, farm",5,6+3=11,0,0,1,2.007921342999907
29,mo07,2020/01/02 13:07:26,right,es,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,2.3650266880003983
30,mo07,2020/01/02 13:07:26,right,es,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,2.5329444550002336
31,mo07,2020/01/02 13:07:26,right,es,NA,phone,5,7+2=10,0,0,1,0.894977359999757
32,mo07,2020/01/02 13:07:26,right,es,NA,"phone, stocking",5,7+3=10,1,1,1,0.430644762999691
33,mo07,2020/01/02 13:07:26,right,es,NA,"phone, stocking, toe",5,8-4=4,1,1,1,1.0036070370001653
34,mo07,2020/01/02 13:07:26,right,es,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,1.7518722660001913
35,mo07,2020/01/02 13:07:26,right,es,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,2.5980129710001165
36,mo07,2020/01/02 13:07:26,right,es,NA,soldier,6,8+4=10,0,0,1,1.5444172800002889
37,mo07,2020/01/02 13:07:26,right,es,NA,"soldier, cup",6,9-2=7,1,1,1,0.8003957640003136
38,mo07,2020/01/02 13:07:26,right,es,NA,"soldier, cup, rain",6,9-2=8,0,0,1,0.552022171000317
39,mo07,2020/01/02 13:07:26,right,es,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,1.1088000910003757
40,mo07,2020/01/02 13:07:26,right,es,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,1.0067179959996793
41,mo07,2020/01/02 13:07:26,right,es,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,0.6699987570000303
42,mo07,2020/01/02 13:07:26,right,es,NA,font,6,1+4=6,0,0,1,0.9692080340000757
43,mo07,2020/01/02 13:07:26,right,es,NA,"font, bear",6,1+5=6,1,1,1,0.3994108650003909
44,mo07,2020/01/02 13:07:26,right,es,NA,"font, bear, bus",6,10-2=8,1,1,1,0.6331374510000387
45,mo07,2020/01/02 13:07:26,right,es,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,0.7791272139993453
46,mo07,2020/01/02 13:07:26,right,es,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,2.5413383759996577
47,mo07,2020/01/02 13:07:26,right,es,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,0.9020636389996071
48,mo07,2020/01/02 13:07:26,right,es,NA,sun,6,2+2=4,1,1,1,0.9625564909993045
