,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ie33,2020/08/04 19:14:24,right,en,NA,haircut,3,1+1=0,0,0,1,0.891532283014385
1,ie33,2020/08/04 19:14:24,right,en,NA,"haircut, time",3,1+4=5,1,1,1,0.4710349279921502
2,ie33,2020/08/04 19:14:24,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,0.578651901014382
3,ie33,2020/08/04 19:14:24,right,en,NA,lizard,3,1+5=6,1,1,1,0.46313588798511773
4,ie33,2020/08/04 19:14:24,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,0.7184410250047222
5,ie33,2020/08/04 19:14:24,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,0.8164031509950291
6,ie33,2020/08/04 19:14:24,right,en,NA,couch,3,10-3=8,0,0,1,0.602720794006018
7,ie33,2020/08/04 19:14:24,right,en,NA,"couch, trench",3,11-1=10,1,1,1,0.504001565015642
8,ie33,2020/08/04 19:14:24,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,0.4867000610101968
9,ie33,2020/08/04 19:14:24,right,en,NA,spider,4,2+7=6,0,0,1,1.0175300629925914
10,ie33,2020/08/04 19:14:24,right,en,NA,"spider, mud",4,2+7=9,1,1,1,0.41967376400134526
11,ie33,2020/08/04 19:14:24,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,0.5726075689890422
12,ie33,2020/08/04 19:14:24,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,0.6841381940175779
13,ie33,2020/08/04 19:14:24,right,en,NA,queen,4,3-1=2,1,0,0,0.7345072960015386
14,ie33,2020/08/04 19:14:24,right,en,NA,"queen, flower",4,3+2=5,1,1,1,0.057122737023746595
15,ie33,2020/08/04 19:14:24,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,0.7101964369940106
16,ie33,2020/08/04 19:14:24,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.7988180170068517
17,ie33,2020/08/04 19:14:24,right,en,NA,book,4,4-3=2,0,0,1,0.8840586049773265
18,ie33,2020/08/04 19:14:24,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.3067242549732327
19,ie33,2020/08/04 19:14:24,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,0.820450555998832
20,ie33,2020/08/04 19:14:24,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,0.6135877910128329
21,ie33,2020/08/04 19:14:24,right,en,NA,shovel,5,5-1=4,1,1,1,0.8489505109901074
