,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ae16,2020/01/30 11:31:09,right,en,NA,haircut,3,1+1=0,0,0,1,0.8962885540095158
1,ae16,2020/01/30 11:31:09,right,en,NA,"haircut, time",3,1+4=5,1,1,1,0.6109454999968875
2,ae16,2020/01/30 11:31:09,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,0.7210124549892498
3,ae16,2020/01/30 11:31:09,right,en,NA,lizard,3,1+5=6,1,1,1,0.7445960260083666
4,ae16,2020/01/30 11:31:09,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,0.8835566780035151
5,ae16,2020/01/30 11:31:09,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,0.4923629309923854
6,ae16,2020/01/30 11:31:09,right,en,NA,couch,3,10-3=8,0,0,1,0.7265899669873761
7,ae16,2020/01/30 11:31:09,right,en,NA,"couch, trench",3,11-1=10,1,1,1,0.4889366169954883
8,ae16,2020/01/30 11:31:09,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,0.7155271719966549
9,ae16,2020/01/30 11:31:09,right,en,NA,spider,4,2+7=6,0,0,1,0.8132777879945934
10,ae16,2020/01/30 11:31:09,right,en,NA,"spider, mud",4,2+7=9,1,1,1,0.888412023006822
11,ae16,2020/01/30 11:31:09,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,0.48015147300611716
12,ae16,2020/01/30 11:31:09,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,0.7646163379977224
13,ae16,2020/01/30 11:31:09,right,en,NA,queen,4,3-1=2,1,1,1,0.7224902180023491
14,ae16,2020/01/30 11:31:09,right,en,NA,"queen, flower",4,3+2=5,1,1,1,0.5839622500061523
15,ae16,2020/01/30 11:31:09,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,0.49670751301164273
16,ae16,2020/01/30 11:31:09,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.5092452250100905
17,ae16,2020/01/30 11:31:09,right,en,NA,book,4,4-3=2,0,0,1,0.6478778070013504
18,ae16,2020/01/30 11:31:09,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.1173488890053704
19,ae16,2020/01/30 11:31:09,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,1.2055791489983676
20,ae16,2020/01/30 11:31:09,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,1.6047121770097874
21,ae16,2020/01/30 11:31:09,right,en,NA,shovel,5,5-1=4,1,1,1,0.7111208150017774
22,ae16,2020/01/30 11:31:09,right,en,NA,"shovel, port",5,5-2=3,1,1,1,1.5243563419935526
23,ae16,2020/01/30 11:31:09,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,0.36287367800832726
24,ae16,2020/01/30 11:31:09,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,0.4077263819926884
25,ae16,2020/01/30 11:31:09,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,0.6097420059959404
