,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,mo04,2019/12/30 13:19:05,right,es,NA,haircut,3,1+1=0,0,0,1,1.0726355059996422
1,mo04,2019/12/30 13:19:05,right,es,NA,"haircut, time",3,1+4=5,1,1,1,1.1535985400005302
2,mo04,2019/12/30 13:19:05,right,es,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.7340555859991582
3,mo04,2019/12/30 13:19:05,right,es,NA,lizard,3,1+5=6,1,1,1,1.6179655179985275
4,mo04,2019/12/30 13:19:05,right,es,NA,"lizard, dad",3,10-2=8,1,1,1,1.5737822440023592
5,mo04,2019/12/30 13:19:05,right,es,NA,"lizard, dad, glider",3,10-3=7,1,1,1,5.973397197998565
6,mo04,2019/12/30 13:19:05,right,es,NA,couch,3,10-3=8,0,0,1,1.9378874829999404
7,mo04,2019/12/30 13:19:05,right,es,NA,"couch, trench",3,11-1=10,1,1,1,1.257781858999806
8,mo04,2019/12/30 13:19:05,right,es,NA,"couch, trench, atom",3,2+2=4,1,1,1,0.8468606050009839
9,mo04,2019/12/30 13:19:05,right,es,NA,spider,4,2+7=6,0,0,1,3.175323079998634
10,mo04,2019/12/30 13:19:05,right,es,NA,"spider, mud",4,2+7=9,1,0,0,1.5363695050000388
11,mo04,2019/12/30 13:19:05,right,es,NA,"spider, mud, head",4,2+8=10,1,1,1,1.0302629170000728
12,mo04,2019/12/30 13:19:05,right,es,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,0.7670876250012952
13,mo04,2019/12/30 13:19:05,right,es,NA,queen,4,3-1=2,1,1,1,1.1553165129989793
14,mo04,2019/12/30 13:19:05,right,es,NA,"queen, flower",4,3+2=5,1,1,1,0.8295195960017736
15,mo04,2019/12/30 13:19:05,right,es,NA,"queen, flower, barber",4,3+6=8,0,0,1,4.782267280999804
16,mo04,2019/12/30 13:19:05,right,es,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,3.3238620050033205
17,mo04,2019/12/30 13:19:05,right,es,NA,book,4,4-3=2,0,0,1,0.8332392649972462
18,mo04,2019/12/30 13:19:05,right,es,NA,"book, beans",4,4+5=9,1,1,1,1.7903852029994596
19,mo04,2019/12/30 13:19:05,right,es,NA,"book, beans, chair",4,4+6=10,1,1,1,2.6032581190011115
20,mo04,2019/12/30 13:19:05,right,es,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,3.5429237150019617
21,mo04,2019/12/30 13:19:05,right,es,NA,shovel,5,5-1=4,1,1,1,0.5512930799995956
22,mo04,2019/12/30 13:19:05,right,es,NA,"shovel, port",5,5-2=3,1,1,1,0.9553788919984072
23,mo04,2019/12/30 13:19:05,right,es,NA,"shovel, port, army",5,5+3=8,1,1,1,2.95225876999757
24,mo04,2019/12/30 13:19:05,right,es,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,2.8361513419986295
25,mo04,2019/12/30 13:19:05,right,es,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,5.445865775000129
26,mo04,2019/12/30 13:19:05,right,es,NA,puma,5,6-4=2,1,1,1,1.5373941059988283
27,mo04,2019/12/30 13:19:05,right,es,NA,"puma, lamp",5,6-4=3,0,0,1,3.554047014997195
28,mo04,2019/12/30 13:19:05,right,es,NA,"puma, lamp, farm",5,6+3=11,0,0,1,2.2289383659990563
29,mo04,2019/12/30 13:19:05,right,es,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,4.465249173001212
30,mo04,2019/12/30 13:19:05,right,es,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,2.7857488629997533
31,mo04,2019/12/30 13:19:05,right,es,NA,phone,5,7+2=10,0,0,1,1.959096987000521
32,mo04,2019/12/30 13:19:05,right,es,NA,"phone, stocking",5,7+3=10,1,1,1,1.979672985002253
33,mo04,2019/12/30 13:19:05,right,es,NA,"phone, stocking, toe",5,8-4=4,1,1,1,1.8567566629972134
34,mo04,2019/12/30 13:19:05,right,es,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,2.0132263060004334
35,mo04,2019/12/30 13:19:05,right,es,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,1.3881001789995935
