,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ie17,2020/03/12 12:08:00,right,en,NA,haircut,3,1+1=0,0,0,1,1.7476329809996969
1,ie17,2020/03/12 12:08:00,right,en,NA,"haircut, time",3,1+4=5,1,1,1,1.4551055409992841
2,ie17,2020/03/12 12:08:00,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.6436564490013552
3,ie17,2020/03/12 12:08:00,right,en,NA,lizard,3,1+5=6,1,1,1,1.2032389480009442
4,ie17,2020/03/12 12:08:00,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,1.315020853000533
5,ie17,2020/03/12 12:08:00,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,1.289962894999917
6,ie17,2020/03/12 12:08:00,right,en,NA,couch,3,10-3=8,0,0,1,0.9341216430002532
7,ie17,2020/03/12 12:08:00,right,en,NA,"couch, trench",3,11-1=10,1,1,1,1.0291658839996671
8,ie17,2020/03/12 12:08:00,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.0128143670008285
9,ie17,2020/03/12 12:08:00,right,en,NA,spider,4,2+7=6,0,0,1,2.4625600559993472
10,ie17,2020/03/12 12:08:00,right,en,NA,"spider, mud",4,2+7=9,1,1,1,1.029847490000975
11,ie17,2020/03/12 12:08:00,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,1.045312236999962
12,ie17,2020/03/12 12:08:00,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,1.0650253229996451
13,ie17,2020/03/12 12:08:00,right,en,NA,queen,4,3-1=2,1,1,1,1.1793774500001746
14,ie17,2020/03/12 12:08:00,right,en,NA,"queen, flower",4,3+2=5,1,1,1,0.5278557609999552
15,ie17,2020/03/12 12:08:00,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,0.9041456579998339
16,ie17,2020/03/12 12:08:00,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.768671533000088
17,ie17,2020/03/12 12:08:00,right,en,NA,book,4,4-3=2,0,0,1,0.19093513799998618
18,ie17,2020/03/12 12:08:00,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.6119195510000282
19,ie17,2020/03/12 12:08:00,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,1.362017769999511
20,ie17,2020/03/12 12:08:00,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,1.4645185129993479
21,ie17,2020/03/12 12:08:00,right,en,NA,shovel,5,5-1=4,1,1,1,1.0317565620007372
22,ie17,2020/03/12 12:08:00,right,en,NA,"shovel, port",5,5-2=3,1,1,1,1.7974995149997994
23,ie17,2020/03/12 12:08:00,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,0.8517402629986464
24,ie17,2020/03/12 12:08:00,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,0.20192146699992009
25,ie17,2020/03/12 12:08:00,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,0.8013784499999019
26,ie17,2020/03/12 12:08:00,right,en,NA,puma,5,6-4=2,1,1,1,0.7036266020004405
27,ie17,2020/03/12 12:08:00,right,en,NA,"puma, lamp",5,6-4=3,0,0,1,0.8911174410004605
28,ie17,2020/03/12 12:08:00,right,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,0.9753349479997269
29,ie17,2020/03/12 12:08:00,right,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,1.2043933169989032
30,ie17,2020/03/12 12:08:00,right,en,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,5.9888456640001095
31,ie17,2020/03/12 12:08:00,right,en,NA,phone,5,7+2=10,0,0,1,2.8067876339991926
32,ie17,2020/03/12 12:08:00,right,en,NA,"phone, stocking",5,7+3=10,1,1,1,0.8082127289999335
33,ie17,2020/03/12 12:08:00,right,en,NA,"phone, stocking, toe",5,8-4=4,1,1,1,1.8442844260007405
34,ie17,2020/03/12 12:08:00,right,en,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,0.862216002000423
35,ie17,2020/03/12 12:08:00,right,en,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,1.474482450999858
36,ie17,2020/03/12 12:08:00,right,en,NA,soldier,6,8+4=10,0,0,1,0.43525099699945713
37,ie17,2020/03/12 12:08:00,right,en,NA,"soldier, cup",6,9-2=7,1,1,1,0.9140432919994055
38,ie17,2020/03/12 12:08:00,right,en,NA,"soldier, cup, rain",6,9-2=8,0,0,1,0.8160592139993241
39,ie17,2020/03/12 12:08:00,right,en,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,0.874797590999151
40,ie17,2020/03/12 12:08:00,right,en,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,0.9180204659987794
41,ie17,2020/03/12 12:08:00,right,en,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,2.779183820999606
42,ie17,2020/03/12 12:08:00,right,en,NA,font,6,1+4=6,0,0,1,1.3790746810009296
43,ie17,2020/03/12 12:08:00,right,en,NA,"font, bear",6,1+5=6,1,1,1,1.1771685630010325
44,ie17,2020/03/12 12:08:00,right,en,NA,"font, bear, bus",6,10-2=8,1,1,1,1.1096453099999053
45,ie17,2020/03/12 12:08:00,right,en,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,1.6981232320013078
46,ie17,2020/03/12 12:08:00,right,en,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,1.0125944610008446
47,ie17,2020/03/12 12:08:00,right,en,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,1.5400233820000722
48,ie17,2020/03/12 12:08:00,right,en,NA,sun,6,2+2=4,1,1,1,1.2688249539987737
49,ie17,2020/03/12 12:08:00,right,en,NA,"sun, toy",6,2+7=6,0,0,1,1.2385855770007765
50,ie17,2020/03/12 12:08:00,right,en,NA,"sun, toy, dog",6,2+7=9,1,1,1,1.9094991399997525
51,ie17,2020/03/12 12:08:00,right,en,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,0.7450602039989462
52,ie17,2020/03/12 12:08:00,right,en,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,1.217686620000677
53,ie17,2020/03/12 12:08:00,right,en,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,1.3607624550004402
