,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ie32,2020/08/04 17:10:00,right,en,NA,haircut,3,1+1=0,0,0,1,1.5990941670024768
1,ie32,2020/08/04 17:10:00,right,en,NA,"haircut, time",3,1+4=5,1,1,1,0.9413660930003971
2,ie32,2020/08/04 17:10:00,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.338716733007459
3,ie32,2020/08/04 17:10:00,right,en,NA,lizard,3,1+5=6,1,1,1,0.8203088260197546
4,ie32,2020/08/04 17:10:00,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,1.5132024550111964
5,ie32,2020/08/04 17:10:00,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,0.5712962720135693
6,ie32,2020/08/04 17:10:00,right,en,NA,couch,3,10-3=8,0,0,1,0.8163904179818928
7,ie32,2020/08/04 17:10:00,right,en,NA,"couch, trench",3,11-1=10,1,1,1,0.6550071809906512
8,ie32,2020/08/04 17:10:00,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,0.5170979390095454
9,ie32,2020/08/04 17:10:00,right,en,NA,spider,4,2+7=6,0,0,1,0.9231809419870842
10,ie32,2020/08/04 17:10:00,right,en,NA,"spider, mud",4,2+7=9,1,1,1,0.9582329650002066
11,ie32,2020/08/04 17:10:00,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,0.60463994400925
12,ie32,2020/08/04 17:10:00,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,1.061913621990243
13,ie32,2020/08/04 17:10:00,right,en,NA,queen,4,3-1=2,1,1,1,0.8100325730047189
14,ie32,2020/08/04 17:10:00,right,en,NA,"queen, flower",4,3+2=5,1,1,1,0.2674619850004092
15,ie32,2020/08/04 17:10:00,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,0.6273131649941206
16,ie32,2020/08/04 17:10:00,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.8075549970089924
17,ie32,2020/08/04 17:10:00,right,en,NA,book,4,4-3=2,0,0,1,0.26836943899979815
18,ie32,2020/08/04 17:10:00,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.246448394987965
19,ie32,2020/08/04 17:10:00,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,1.147106659016572
20,ie32,2020/08/04 17:10:00,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,0.6690075560181867
21,ie32,2020/08/04 17:10:00,right,en,NA,shovel,5,5-1=4,1,1,1,1.8570916120079346
22,ie32,2020/08/04 17:10:00,right,en,NA,"shovel, port",5,5-2=3,1,1,1,1.5826592420053203
23,ie32,2020/08/04 17:10:00,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,0.5267119249911048
24,ie32,2020/08/04 17:10:00,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,0.5110995570139494
25,ie32,2020/08/04 17:10:00,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,0.22202982800081372
26,ie32,2020/08/04 17:10:00,right,en,NA,puma,5,6-4=2,1,1,1,0.6332099809951615
27,ie32,2020/08/04 17:10:00,right,en,NA,"puma, lamp",5,6-4=3,0,0,1,0.5770600149990059
28,ie32,2020/08/04 17:10:00,right,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,2.9998462639923673
29,ie32,2020/08/04 17:10:00,right,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,1.1420461390225682
30,ie32,2020/08/04 17:10:00,right,en,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,1.277513587003341
31,ie32,2020/08/04 17:10:00,right,en,NA,phone,5,7+2=10,0,0,1,1.2040655959863216
