,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ie03,2020/01/27 14:43:30,right,en,NA,haircut,3,1+1=0,0,0,1,1.4200018200062914
1,ie03,2020/01/27 14:43:30,right,en,NA,"haircut, time",3,1+4=5,1,1,1,1.3750677969946992
2,ie03,2020/01/27 14:43:30,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,0.9458470530080376
3,ie03,2020/01/27 14:43:30,right,en,NA,lizard,3,1+5=6,1,1,1,0.39329317199008074
4,ie03,2020/01/27 14:43:30,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,0.9422046689869603
5,ie03,2020/01/27 14:43:30,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,2.022930963008548
6,ie03,2020/01/27 14:43:30,right,en,NA,couch,3,10-3=8,0,0,1,0.9827249489899259
7,ie03,2020/01/27 14:43:30,right,en,NA,"couch, trench",3,11-1=10,1,1,1,0.8526356579968706
8,ie03,2020/01/27 14:43:30,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.2311374580021948
9,ie03,2020/01/27 14:43:30,right,en,NA,spider,4,2+7=6,0,0,1,1.5063717410084791
10,ie03,2020/01/27 14:43:30,right,en,NA,"spider, mud",4,2+7=9,1,1,1,0.6244427839992568
11,ie03,2020/01/27 14:43:30,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,1.1376283080026042
12,ie03,2020/01/27 14:43:30,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,0.8823938249988714
13,ie03,2020/01/27 14:43:30,right,en,NA,queen,4,3-1=2,1,1,1,1.4104771910060663
14,ie03,2020/01/27 14:43:30,right,en,NA,"queen, flower",4,3+2=5,1,1,1,1.018559254007414
15,ie03,2020/01/27 14:43:30,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,2.202673349995166
16,ie03,2020/01/27 14:43:30,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.1536890690040309
17,ie03,2020/01/27 14:43:30,right,en,NA,book,4,4-3=2,0,0,1,1.9851389709947398
18,ie03,2020/01/27 14:43:30,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.194580039998982
19,ie03,2020/01/27 14:43:30,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,2.735269814991625
20,ie03,2020/01/27 14:43:30,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,0.7782785580056952
21,ie03,2020/01/27 14:43:30,right,en,NA,shovel,5,5-1=4,1,1,1,1.9026000520098023
22,ie03,2020/01/27 14:43:30,right,en,NA,"shovel, port",5,5-2=3,1,1,1,2.492371685002581
23,ie03,2020/01/27 14:43:30,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,1.3267707110062474
24,ie03,2020/01/27 14:43:30,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,0.361045119992923
25,ie03,2020/01/27 14:43:30,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,8.600497841005563
26,ie03,2020/01/27 14:43:30,right,en,NA,puma,5,6-4=2,1,1,1,1.4710011679999297
27,ie03,2020/01/27 14:43:30,right,en,NA,"puma, lamp",5,6-4=3,0,0,1,1.4078862970054615
28,ie03,2020/01/27 14:43:30,right,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,2.8549713259999407
29,ie03,2020/01/27 14:43:30,right,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,1.1091360809950856
