,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,mo24,2020/01/09 12:15:36,right,es,NA,haircut,3,1+1=0,0,0,1,2.8152227499999753
1,mo24,2020/01/09 12:15:36,right,es,NA,"haircut, time",3,1+4=5,1,1,1,1.287260587000219
2,mo24,2020/01/09 12:15:36,right,es,NA,"haircut, time, mug",3,1+4=6,0,0,1,5.601745897000001
3,mo24,2020/01/09 12:15:36,right,es,NA,lizard,3,1+5=6,1,1,1,1.3304322540002431
4,mo24,2020/01/09 12:15:36,right,es,NA,"lizard, dad",3,10-2=8,1,1,1,0.9216006619999462
5,mo24,2020/01/09 12:15:36,right,es,NA,"lizard, dad, glider",3,10-3=7,1,1,1,1.1842540839998037
6,mo24,2020/01/09 12:15:36,right,es,NA,couch,3,10-3=8,0,0,1,2.3492658260001917
7,mo24,2020/01/09 12:15:36,right,es,NA,"couch, trench",3,11-1=10,1,1,1,5.022816935999799
8,mo24,2020/01/09 12:15:36,right,es,NA,"couch, trench, atom",3,2+2=4,1,1,1,2.981418382999891
9,mo24,2020/01/09 12:15:36,right,es,NA,spider,4,2+7=6,0,0,1,2.0924079189999247
10,mo24,2020/01/09 12:15:36,right,es,NA,"spider, mud",4,2+7=9,1,1,1,3.0862867759997243
11,mo24,2020/01/09 12:15:36,right,es,NA,"spider, mud, head",4,2+8=10,1,1,1,0.6896622809999826
12,mo24,2020/01/09 12:15:36,right,es,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,9.466322879000018
13,mo24,2020/01/09 12:15:36,right,es,NA,queen,4,3-1=2,1,1,1,3.810228068000015
14,mo24,2020/01/09 12:15:36,right,es,NA,"queen, flower",4,3+2=5,1,1,1,5.204443980000178
15,mo24,2020/01/09 12:15:36,right,es,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.378108384999905
16,mo24,2020/01/09 12:15:36,right,es,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,1.8576080540001385
17,mo24,2020/01/09 12:15:36,right,es,NA,book,4,4-3=2,0,0,1,1.2726297740000518
18,mo24,2020/01/09 12:15:36,right,es,NA,"book, beans",4,4+5=9,1,1,1,1.1852369230000477
19,mo24,2020/01/09 12:15:36,right,es,NA,"book, beans, chair",4,4+6=10,1,1,1,1.0165979719999996
20,mo24,2020/01/09 12:15:36,right,es,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,1.7562624990000586
21,mo24,2020/01/09 12:15:36,right,es,NA,shovel,5,5-1=4,1,1,1,7.534181982999598
22,mo24,2020/01/09 12:15:36,right,es,NA,"shovel, port",5,5-2=3,1,1,1,3.2659961389999808
23,mo24,2020/01/09 12:15:36,right,es,NA,"shovel, port, army",5,5+3=8,1,1,1,1.1907245990000774
24,mo24,2020/01/09 12:15:36,right,es,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,5.566170895000141
25,mo24,2020/01/09 12:15:36,right,es,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,13.340034937000382
26,mo24,2020/01/09 12:15:36,right,es,NA,puma,5,6-4=2,1,1,1,4.35240544699991
27,mo24,2020/01/09 12:15:36,right,es,NA,"puma, lamp",5,6-4=3,0,0,1,0.5419735739997122
28,mo24,2020/01/09 12:15:36,right,es,NA,"puma, lamp, farm",5,6+3=11,0,0,1,3.0231068709999818
29,mo24,2020/01/09 12:15:36,right,es,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,4.496178016999693
30,mo24,2020/01/09 12:15:36,right,es,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,6.008870022999872
31,mo24,2020/01/09 12:15:36,right,es,NA,phone,5,7+2=10,0,0,1,3.770752013999754
32,mo24,2020/01/09 12:15:36,right,es,NA,"phone, stocking",5,7+3=10,1,1,1,3.562622920999729
33,mo24,2020/01/09 12:15:36,right,es,NA,"phone, stocking, toe",5,8-4=4,1,1,1,0.5570552149997638
34,mo24,2020/01/09 12:15:36,right,es,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,8.457423997000205
35,mo24,2020/01/09 12:15:36,right,es,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,4.055159635000109
36,mo24,2020/01/09 12:15:36,right,es,NA,soldier,6,8+4=10,0,0,1,3.7544676160000563
37,mo24,2020/01/09 12:15:36,right,es,NA,"soldier, cup",6,9-2=7,1,1,1,1.950794968000082
38,mo24,2020/01/09 12:15:36,right,es,NA,"soldier, cup, rain",6,9-2=8,0,0,1,0.87109826599999
39,mo24,2020/01/09 12:15:36,right,es,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,0.8921719919999305
40,mo24,2020/01/09 12:15:36,right,es,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,2.1401044839999486
