,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ie30,2020/08/04 10:55:45,right,en,NA,haircut,3,1+1=0,0,0,1,0.836761918006232
1,ie30,2020/08/04 10:55:45,right,en,NA,"haircut, time",3,1+4=5,1,1,1,0.91934655001387
2,ie30,2020/08/04 10:55:45,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,0.6351591990096495
3,ie30,2020/08/04 10:55:45,right,en,NA,lizard,3,1+5=6,1,1,1,0.9147483439883217
4,ie30,2020/08/04 10:55:45,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,0.596583999984432
5,ie30,2020/08/04 10:55:45,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,0.7892688339925371
6,ie30,2020/08/04 10:55:45,right,en,NA,couch,3,10-3=8,0,0,1,0.9403625139966607
7,ie30,2020/08/04 10:55:45,right,en,NA,"couch, trench",3,11-1=10,1,1,1,0.7995298090099823
8,ie30,2020/08/04 10:55:45,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.378698247979628
9,ie30,2020/08/04 10:55:45,right,en,NA,spider,4,2+7=6,0,0,1,0.7884566059801728
10,ie30,2020/08/04 10:55:45,right,en,NA,"spider, mud",4,2+7=9,1,1,1,1.0146090410125908
11,ie30,2020/08/04 10:55:45,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,1.0279651159944478
12,ie30,2020/08/04 10:55:45,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,1.040369316993747
13,ie30,2020/08/04 10:55:45,right,en,NA,queen,4,3-1=2,1,1,1,1.0632752550009172
14,ie30,2020/08/04 10:55:45,right,en,NA,"queen, flower",4,3+2=5,1,1,1,1.4478096700040624
15,ie30,2020/08/04 10:55:45,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.7118716059776489
16,ie30,2020/08/04 10:55:45,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.8705653870129026
17,ie30,2020/08/04 10:55:45,right,en,NA,book,4,4-3=2,0,0,1,0.051893156982259825
18,ie30,2020/08/04 10:55:45,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.4250630259921309
19,ie30,2020/08/04 10:55:45,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,1.5474075380188879
20,ie30,2020/08/04 10:55:45,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,1.5355634469888173
21,ie30,2020/08/04 10:55:45,right,en,NA,shovel,5,5-1=4,1,1,1,0.9071666689997073
22,ie30,2020/08/04 10:55:45,right,en,NA,"shovel, port",5,5-2=3,1,1,1,1.5635977410129271
23,ie30,2020/08/04 10:55:45,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,0.8356685109902173
24,ie30,2020/08/04 10:55:45,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,3.3670955070119817
25,ie30,2020/08/04 10:55:45,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,1.464704102021642
26,ie30,2020/08/04 10:55:45,right,en,NA,puma,5,6-4=2,1,1,1,0.9006579089909792
27,ie30,2020/08/04 10:55:45,right,en,NA,"puma, lamp",5,6-4=3,0,0,1,2.016190017980989
28,ie30,2020/08/04 10:55:45,right,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,0.9209919879795052
29,ie30,2020/08/04 10:55:45,right,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,1.4900931710144505
30,ie30,2020/08/04 10:55:45,right,en,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,0.7529321879846975
31,ie30,2020/08/04 10:55:45,right,en,NA,phone,5,7+2=10,0,0,1,1.3341575140075292
32,ie30,2020/08/04 10:55:45,right,en,NA,"phone, stocking",5,7+3=10,1,1,1,1.3428146619990002
33,ie30,2020/08/04 10:55:45,right,en,NA,"phone, stocking, toe",5,8-4=4,1,1,1,1.3028966770216357
34,ie30,2020/08/04 10:55:45,right,en,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,1.8721615100221243
35,ie30,2020/08/04 10:55:45,right,en,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,0.9484819860081188
36,ie30,2020/08/04 10:55:45,right,en,NA,soldier,6,8+4=10,0,0,1,1.5068000500032213
37,ie30,2020/08/04 10:55:45,right,en,NA,"soldier, cup",6,9-2=7,1,1,1,2.644754403998377
38,ie30,2020/08/04 10:55:45,right,en,NA,"soldier, cup, rain",6,9-2=8,0,0,1,1.3571813130110968
39,ie30,2020/08/04 10:55:45,right,en,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,0.942873377003707
40,ie30,2020/08/04 10:55:45,right,en,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,1.9957075610000174
41,ie30,2020/08/04 10:55:45,right,en,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,0.887778743985109
42,ie30,2020/08/04 10:55:45,right,en,NA,font,6,1+4=6,0,0,1,1.6645477369893342
43,ie30,2020/08/04 10:55:45,right,en,NA,"font, bear",6,1+5=6,1,1,1,1.7992559160047676
44,ie30,2020/08/04 10:55:45,right,en,NA,"font, bear, bus",6,10-2=8,1,1,1,0.9185174209997058
45,ie30,2020/08/04 10:55:45,right,en,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,1.202576843003044
46,ie30,2020/08/04 10:55:45,right,en,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,1.887245410005562
47,ie30,2020/08/04 10:55:45,right,en,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,2.178026457026135
48,ie30,2020/08/04 10:55:45,right,en,NA,sun,6,2+2=4,1,1,1,0.810005978011759
49,ie30,2020/08/04 10:55:45,right,en,NA,"sun, toy",6,2+7=6,0,0,1,1.648390546994051
50,ie30,2020/08/04 10:55:45,right,en,NA,"sun, toy, dog",6,2+7=9,1,1,1,0.9159974899957888
51,ie30,2020/08/04 10:55:45,right,en,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,0.7777427299879491
52,ie30,2020/08/04 10:55:45,right,en,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,1.0282982389908284
53,ie30,2020/08/04 10:55:45,right,en,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,1.3844163510075305
