,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,us01,2019/12/10 16:13:57,left,en,NA,haircut,3,1+1=0,0,0,1,1.0745048380922526
1,us01,2019/12/10 16:13:57,left,en,NA,"haircut, time",3,1+4=5,1,1,1,0.8869814919307828
2,us01,2019/12/10 16:13:57,left,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.9304129300871864
3,us01,2019/12/10 16:13:57,left,en,NA,lizard,3,1+5=6,1,1,1,0.48071540193632245
4,us01,2019/12/10 16:13:57,left,en,NA,"lizard, dad",3,10-2=8,1,1,1,0.7247910860460252
5,us01,2019/12/10 16:13:57,left,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,2.1700319970259443
6,us01,2019/12/10 16:13:57,left,en,NA,couch,3,10-3=8,0,0,1,0.6967785109300166
7,us01,2019/12/10 16:13:57,left,en,NA,"couch, trench",3,11-1=10,1,1,1,0.537803963990882
8,us01,2019/12/10 16:13:57,left,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.8507595090195537
9,us01,2019/12/10 16:13:57,left,en,NA,spider,4,2+7=6,0,0,1,0.9043178049614653
10,us01,2019/12/10 16:13:57,left,en,NA,"spider, mud",4,2+7=9,1,1,1,0.7137101670959964
11,us01,2019/12/10 16:13:57,left,en,NA,"spider, mud, head",4,2+8=10,1,1,1,0.47995155304670334
12,us01,2019/12/10 16:13:57,left,en,NA,"spider, mud, head, throne",4,20-5=15,1,0,0,4.87671586102806
13,us01,2019/12/10 16:13:57,left,en,NA,queen,4,3-1=2,1,1,1,0.6066943160258234
14,us01,2019/12/10 16:13:57,left,en,NA,"queen, flower",4,3+2=5,1,1,1,0.15964141604490578
15,us01,2019/12/10 16:13:57,left,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,0.9297688170336187
16,us01,2019/12/10 16:13:57,left,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.1718951250659302
17,us01,2019/12/10 16:13:57,left,en,NA,book,4,4-3=2,0,0,1,0.5791833529947326
18,us01,2019/12/10 16:13:57,left,en,NA,"book, beans",4,4+5=9,1,1,1,1.1426107019651681
19,us01,2019/12/10 16:13:57,left,en,NA,"book, beans, chair",4,4+6=10,1,1,1,1.6253355169901624
20,us01,2019/12/10 16:13:57,left,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,1.1672834669006988
21,us01,2019/12/10 16:13:57,left,en,NA,shovel,5,5-1=4,1,1,1,0.8203900590306148
22,us01,2019/12/10 16:13:57,left,en,NA,"shovel, port",5,5-2=3,1,1,1,1.2077559030149132
23,us01,2019/12/10 16:13:57,left,en,NA,"shovel, port, army",5,5+3=8,1,1,1,0.4445098349824548
24,us01,2019/12/10 16:13:57,left,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,4.6269486009841785
25,us01,2019/12/10 16:13:57,left,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,9.331655682995915
26,us01,2019/12/10 16:13:57,left,en,NA,puma,5,6-4=2,1,1,1,1.2863174309022725
27,us01,2019/12/10 16:13:57,left,en,NA,"puma, lamp",5,6-4=3,0,0,1,0.6640694789821282
28,us01,2019/12/10 16:13:57,left,en,NA,"puma, lamp, farm",5,6+3=11,0,0,1,4.884449050063267
29,us01,2019/12/10 16:13:57,left,en,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,7.619262080988847
30,us01,2019/12/10 16:13:57,left,en,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,3.444682818953879
31,us01,2019/12/10 16:13:57,left,en,NA,phone,5,7+2=10,0,0,1,1.3812687930185348
32,us01,2019/12/10 16:13:57,left,en,NA,"phone, stocking",5,7+3=10,1,1,1,5.0255978589411825
33,us01,2019/12/10 16:13:57,left,en,NA,"phone, stocking, toe",5,8-4=4,1,1,1,2.6688587290700525
34,us01,2019/12/10 16:13:57,left,en,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,0.9411061280407012
35,us01,2019/12/10 16:13:57,left,en,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,0.9350313839968294
36,us01,2019/12/10 16:13:57,left,en,NA,soldier,6,8+4=10,0,0,1,0.3275290139717981
37,us01,2019/12/10 16:13:57,left,en,NA,"soldier, cup",6,9-2=7,1,1,1,1.0300592710264027
38,us01,2019/12/10 16:13:57,left,en,NA,"soldier, cup, rain",6,9-2=8,0,0,1,2.1136165410280228
39,us01,2019/12/10 16:13:57,left,en,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,3.256785726058297
40,us01,2019/12/10 16:13:57,left,en,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,1.3992398930713534
41,us01,2019/12/10 16:13:57,left,en,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,1.782249162090011
42,us01,2019/12/10 16:13:57,left,en,NA,font,6,1+4=6,0,0,1,1.0138710450846702
43,us01,2019/12/10 16:13:57,left,en,NA,"font, bear",6,1+5=6,1,1,1,1.551488543045707
44,us01,2019/12/10 16:13:57,left,en,NA,"font, bear, bus",6,10-2=8,1,1,1,1.9968306520022452
45,us01,2019/12/10 16:13:57,left,en,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,2.1776354759931564
46,us01,2019/12/10 16:13:57,left,en,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,2.861678407061845
47,us01,2019/12/10 16:13:57,left,en,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,4.936337876017205
48,us01,2019/12/10 16:13:57,left,en,NA,sun,6,2+2=4,1,1,1,0.4209777869982645
49,us01,2019/12/10 16:13:57,left,en,NA,"sun, toy",6,2+7=6,0,0,1,2.9547201229725033
50,us01,2019/12/10 16:13:57,left,en,NA,"sun, toy, dog",6,2+7=9,1,1,1,2.40302377496846
51,us01,2019/12/10 16:13:57,left,en,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,0.9558437500381842
52,us01,2019/12/10 16:13:57,left,en,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,0.7976647699251771
53,us01,2019/12/10 16:13:57,left,en,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,3.464720821939409
