,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ae28,2020/07/16 18:00:11,right,en,NA,haircut,3,1+1=0,0,0,1,0.8383239299873821
1,ae28,2020/07/16 18:00:11,right,en,NA,"haircut, time",3,1+4=5,1,1,1,1.5827399630070431
2,ae28,2020/07/16 18:00:11,right,en,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.2370921819965588
3,ae28,2020/07/16 18:00:11,right,en,NA,lizard,3,1+5=6,1,1,1,0.9114548600045964
4,ae28,2020/07/16 18:00:11,right,en,NA,"lizard, dad",3,10-2=8,1,1,1,0.8379174750007223
5,ae28,2020/07/16 18:00:11,right,en,NA,"lizard, dad, glider",3,10-3=7,1,1,1,0.6502076239994494
6,ae28,2020/07/16 18:00:11,right,en,NA,couch,3,10-3=8,0,0,1,0.7519335749966558
7,ae28,2020/07/16 18:00:11,right,en,NA,"couch, trench",3,11-1=10,1,1,1,0.7982823990023462
8,ae28,2020/07/16 18:00:11,right,en,NA,"couch, trench, atom",3,2+2=4,1,1,1,0.6559188319952227
9,ae28,2020/07/16 18:00:11,right,en,NA,spider,4,2+7=6,0,0,1,0.58276711399958
10,ae28,2020/07/16 18:00:11,right,en,NA,"spider, mud",4,2+7=9,1,1,1,0.405234111007303
11,ae28,2020/07/16 18:00:11,right,en,NA,"spider, mud, head",4,2+8=10,1,1,1,0.7997740130085731
12,ae28,2020/07/16 18:00:11,right,en,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,0.8594563049991848
13,ae28,2020/07/16 18:00:11,right,en,NA,queen,4,3-1=2,1,1,1,1.1085852010000963
14,ae28,2020/07/16 18:00:11,right,en,NA,"queen, flower",4,3+2=5,1,1,1,0.17542695099837147
15,ae28,2020/07/16 18:00:11,right,en,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.338107231000322
16,ae28,2020/07/16 18:00:11,right,en,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.8468478409922682
17,ae28,2020/07/16 18:00:11,right,en,NA,book,4,4-3=2,0,0,1,0.8455610379896825
18,ae28,2020/07/16 18:00:11,right,en,NA,"book, beans",4,4+5=9,1,1,1,1.1277726129919756
19,ae28,2020/07/16 18:00:11,right,en,NA,"book, beans, chair",4,4+6=10,1,1,1,0.8292559630062897
20,ae28,2020/07/16 18:00:11,right,en,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,5.0830986549990484
21,ae28,2020/07/16 18:00:11,right,en,NA,shovel,5,5-1=4,1,1,1,0.6827200410043588
22,ae28,2020/07/16 18:00:11,right,en,NA,"shovel, port",5,5-2=3,1,1,1,1.5181814539973857
23,ae28,2020/07/16 18:00:11,right,en,NA,"shovel, port, army",5,5+3=8,1,1,1,0.5393415789876599
24,ae28,2020/07/16 18:00:11,right,en,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,0.6854795230028685
25,ae28,2020/07/16 18:00:11,right,en,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,1.7637939830019604
