,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ahs17,2020/11/28 15:50:48,right,es,NA,haircut,3,1+1=0,0,0,1,1.1774298599998474
1,ahs17,2020/11/28 15:50:48,right,es,NA,"haircut, time",3,1+4=5,1,1,1,0.8120134890000372
2,ahs17,2020/11/28 15:50:48,right,es,NA,"haircut, time, mug",3,1+4=6,0,0,1,0.9301451880000968
3,ahs17,2020/11/28 15:50:48,right,es,NA,lizard,3,1+5=6,1,1,1,1.575425952000387
4,ahs17,2020/11/28 15:50:48,right,es,NA,"lizard, dad",3,10-2=8,1,1,1,0.4318994109999039
5,ahs17,2020/11/28 15:50:48,right,es,NA,"lizard, dad, glider",3,10-3=7,1,1,1,0.7449784769996768
6,ahs17,2020/11/28 15:50:48,right,es,NA,couch,3,10-3=8,0,0,1,1.3486375190000217
7,ahs17,2020/11/28 15:50:48,right,es,NA,"couch, trench",3,11-1=10,1,1,1,1.3417974310000318
8,ahs17,2020/11/28 15:50:48,right,es,NA,"couch, trench, atom",3,2+2=4,1,1,1,2.031812909999644
9,ahs17,2020/11/28 15:50:48,right,es,NA,spider,4,2+7=6,0,0,1,1.0361968429997432
10,ahs17,2020/11/28 15:50:48,right,es,NA,"spider, mud",4,2+7=9,1,1,1,1.4355266340003254
11,ahs17,2020/11/28 15:50:48,right,es,NA,"spider, mud, head",4,2+8=10,1,1,1,0.7573226700001214
12,ahs17,2020/11/28 15:50:48,right,es,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,1.1700386900001831
13,ahs17,2020/11/28 15:50:48,right,es,NA,queen,4,3-1=2,1,1,1,0.503845124000236
14,ahs17,2020/11/28 15:50:48,right,es,NA,"queen, flower",4,3+2=5,1,0,0,0.5853846850000082
15,ahs17,2020/11/28 15:50:48,right,es,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.357541545999993
16,ahs17,2020/11/28 15:50:48,right,es,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,0.8810482950002552
17,ahs17,2020/11/28 15:50:48,right,es,NA,book,4,4-3=2,0,0,1,0.8765620419999323
18,ahs17,2020/11/28 15:50:48,right,es,NA,"book, beans",4,4+5=9,1,1,1,0.8146254279999994
19,ahs17,2020/11/28 15:50:48,right,es,NA,"book, beans, chair",4,4+6=10,1,1,1,1.0962334230002853
20,ahs17,2020/11/28 15:50:48,right,es,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,1.1058361069999592
21,ahs17,2020/11/28 15:50:48,right,es,NA,shovel,5,5-1=4,1,0,0,0.48026209799991193
22,ahs17,2020/11/28 15:50:48,right,es,NA,"shovel, port",5,5-2=3,1,1,1,0.44029916700037575
23,ahs17,2020/11/28 15:50:48,right,es,NA,"shovel, port, army",5,5+3=8,1,1,1,2.0853825369999868
24,ahs17,2020/11/28 15:50:48,right,es,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,0.9044504660000712
25,ahs17,2020/11/28 15:50:48,right,es,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,3.062904798999625
26,ahs17,2020/11/28 15:50:48,right,es,NA,puma,5,6-4=2,1,1,1,2.105292879999979
27,ahs17,2020/11/28 15:50:48,right,es,NA,"puma, lamp",5,6-4=3,0,0,1,1.1305620040002395
28,ahs17,2020/11/28 15:50:48,right,es,NA,"puma, lamp, farm",5,6+3=11,0,0,1,1.3728838650004036
29,ahs17,2020/11/28 15:50:48,right,es,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,2.8874133659996915
30,ahs17,2020/11/28 15:50:48,right,es,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,1.0470184750001863
31,ahs17,2020/11/28 15:50:48,right,es,NA,phone,5,7+2=10,0,0,1,1.5733676800000467
32,ahs17,2020/11/28 15:50:48,right,es,NA,"phone, stocking",5,7+3=10,1,1,1,2.0130689989996426
33,ahs17,2020/11/28 15:50:48,right,es,NA,"phone, stocking, toe",5,8-4=4,1,1,1,1.6615513249998912
34,ahs17,2020/11/28 15:50:48,right,es,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,1.5252057719999357
35,ahs17,2020/11/28 15:50:48,right,es,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,0.3493119839999963
36,ahs17,2020/11/28 15:50:48,right,es,NA,soldier,6,8+4=10,0,0,1,1.7191220959998645
37,ahs17,2020/11/28 15:50:48,right,es,NA,"soldier, cup",6,9-2=7,1,1,1,0.5691676380001809
38,ahs17,2020/11/28 15:50:48,right,es,NA,"soldier, cup, rain",6,9-2=8,0,0,1,2.2341107739998733
39,ahs17,2020/11/28 15:50:48,right,es,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,0.6799030899996978
40,ahs17,2020/11/28 15:50:48,right,es,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,1.6654377079998994
41,ahs17,2020/11/28 15:50:48,right,es,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,0,0,2.494387528000061
42,ahs17,2020/11/28 15:50:48,right,es,NA,font,6,1+4=6,0,0,1,2.0664964769998733
43,ahs17,2020/11/28 15:50:48,right,es,NA,"font, bear",6,1+5=6,1,1,1,0.8785405539997555
44,ahs17,2020/11/28 15:50:48,right,es,NA,"font, bear, bus",6,10-2=8,1,1,1,1.7896732400004112
45,ahs17,2020/11/28 15:50:48,right,es,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,1.704225927999687
46,ahs17,2020/11/28 15:50:48,right,es,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,2.204401801000131
47,ahs17,2020/11/28 15:50:48,right,es,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,1.016514742000254
48,ahs17,2020/11/28 15:50:48,right,es,NA,sun,6,2+2=4,1,1,1,0.5945799129999614
49,ahs17,2020/11/28 15:50:48,right,es,NA,"sun, toy",6,2+7=6,0,0,1,1.1829693610002323
50,ahs17,2020/11/28 15:50:48,right,es,NA,"sun, toy, dog",6,2+7=9,1,1,1,0.48570527199990465
51,ahs17,2020/11/28 15:50:48,right,es,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,2.355003528999987
52,ahs17,2020/11/28 15:50:48,right,es,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,1.3682882789998985
53,ahs17,2020/11/28 15:50:48,right,es,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,0.5437668750000739
