,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ahs02,2020/11/05 12:27:05,right,es,NA,haircut,3,1+1=0,0,0,1,2.445409016000667
1,ahs02,2020/11/05 12:27:05,right,es,NA,"haircut, time",3,1+4=5,1,1,1,5.311333234999438
2,ahs02,2020/11/05 12:27:05,right,es,NA,"haircut, time, mug",3,1+4=6,0,0,1,5.25718569899982
3,ahs02,2020/11/05 12:27:05,right,es,NA,lizard,3,1+5=6,1,1,1,3.141985637000289
4,ahs02,2020/11/05 12:27:05,right,es,NA,"lizard, dad",3,10-2=8,1,1,1,2.154624476999743
5,ahs02,2020/11/05 12:27:05,right,es,NA,"lizard, dad, glider",3,10-3=7,1,0,0,4.800943299999744
6,ahs02,2020/11/05 12:27:05,right,es,NA,couch,3,10-3=8,0,0,1,1.6397101900001871
7,ahs02,2020/11/05 12:27:05,right,es,NA,"couch, trench",3,11-1=10,1,1,1,0.8702476509997723
8,ahs02,2020/11/05 12:27:05,right,es,NA,"couch, trench, atom",3,2+2=4,1,1,1,0.9069236370005456
9,ahs02,2020/11/05 12:27:05,right,es,NA,spider,4,2+7=6,0,0,1,6.008998254999824
10,ahs02,2020/11/05 12:27:05,right,es,NA,"spider, mud",4,2+7=9,1,1,1,1.050682766999671
11,ahs02,2020/11/05 12:27:05,right,es,NA,"spider, mud, head",4,2+8=10,1,1,1,1.0287748020000436
12,ahs02,2020/11/05 12:27:05,right,es,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,6.775455623999733
13,ahs02,2020/11/05 12:27:05,right,es,NA,queen,4,3-1=2,1,1,1,1.796682041999702
14,ahs02,2020/11/05 12:27:05,right,es,NA,"queen, flower",4,3+2=5,1,1,1,1.0562343169995074
15,ahs02,2020/11/05 12:27:05,right,es,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.337935094000386
16,ahs02,2020/11/05 12:27:05,right,es,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,1.052932566999516
17,ahs02,2020/11/05 12:27:05,right,es,NA,book,4,4-3=2,0,0,1,1.8343440200005716
18,ahs02,2020/11/05 12:27:05,right,es,NA,"book, beans",4,4+5=9,1,1,1,1.4717562639998505
19,ahs02,2020/11/05 12:27:05,right,es,NA,"book, beans, chair",4,4+6=10,1,0,0,5.783356683999955
20,ahs02,2020/11/05 12:27:05,right,es,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,7.117758788000174
21,ahs02,2020/11/05 12:27:05,right,es,NA,shovel,5,5-1=4,1,1,1,1.6038214959999095
22,ahs02,2020/11/05 12:27:05,right,es,NA,"shovel, port",5,5-2=3,1,1,1,1.1402581180000197
23,ahs02,2020/11/05 12:27:05,right,es,NA,"shovel, port, army",5,5+3=8,1,1,1,2.5761328890002915
24,ahs02,2020/11/05 12:27:05,right,es,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,0.8696829599994089
25,ahs02,2020/11/05 12:27:05,right,es,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,2.9333818489994883
26,ahs02,2020/11/05 12:27:05,right,es,NA,puma,5,6-4=2,1,1,1,0.8639436120001847
27,ahs02,2020/11/05 12:27:05,right,es,NA,"puma, lamp",5,6-4=3,0,0,1,1.2022038109998903
28,ahs02,2020/11/05 12:27:05,right,es,NA,"puma, lamp, farm",5,6+3=11,0,0,1,6.734002920999956
29,ahs02,2020/11/05 12:27:05,right,es,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,3.4345371980007258
30,ahs02,2020/11/05 12:27:05,right,es,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,9.189819967999938
31,ahs02,2020/11/05 12:27:05,right,es,NA,phone,5,7+2=10,0,0,1,1.90218509099941
32,ahs02,2020/11/05 12:27:05,right,es,NA,"phone, stocking",5,7+3=10,1,1,1,0.75236952799969
33,ahs02,2020/11/05 12:27:05,right,es,NA,"phone, stocking, toe",5,8-4=4,1,1,1,3.355391361000329
34,ahs02,2020/11/05 12:27:05,right,es,NA,"phone, stocking, toe, pea",5,8-5=2,0,0,1,3.4081964020006126
35,ahs02,2020/11/05 12:27:05,right,es,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,3.5578428200005874
36,ahs02,2020/11/05 12:27:05,right,es,NA,soldier,6,8+4=10,0,0,1,2.9350171630003388
37,ahs02,2020/11/05 12:27:05,right,es,NA,"soldier, cup",6,9-2=7,1,1,1,1.5996683909997955
38,ahs02,2020/11/05 12:27:05,right,es,NA,"soldier, cup, rain",6,9-2=8,0,0,1,3.4549463720004496
39,ahs02,2020/11/05 12:27:05,right,es,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,1.2748387479996381
40,ahs02,2020/11/05 12:27:05,right,es,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,1.932584496000345
41,ahs02,2020/11/05 12:27:05,right,es,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,5.246560472000056
42,ahs02,2020/11/05 12:27:05,right,es,NA,font,6,1+4=6,0,0,1,3.007873176999965
43,ahs02,2020/11/05 12:27:05,right,es,NA,"font, bear",6,1+5=6,1,1,1,1.0471219640003255
44,ahs02,2020/11/05 12:27:05,right,es,NA,"font, bear, bus",6,10-2=8,1,1,1,3.2713046629996825
45,ahs02,2020/11/05 12:27:05,right,es,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,1.0132326769999054
46,ahs02,2020/11/05 12:27:05,right,es,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,3.0692056600000797
47,ahs02,2020/11/05 12:27:05,right,es,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,0.6312810789995638
48,ahs02,2020/11/05 12:27:05,right,es,NA,sun,6,2+2=4,1,1,1,1.6330736950003484
49,ahs02,2020/11/05 12:27:05,right,es,NA,"sun, toy",6,2+7=6,0,0,1,2.052421124999455
50,ahs02,2020/11/05 12:27:05,right,es,NA,"sun, toy, dog",6,2+7=9,1,1,1,2.9846318180007074
51,ahs02,2020/11/05 12:27:05,right,es,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,7.490626642999814
52,ahs02,2020/11/05 12:27:05,right,es,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,2.873505325000224
53,ahs02,2020/11/05 12:27:05,right,es,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,4.23632809099945
