,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ihs06,2020/11/21 16:39:32,right,es,NA,haircut,3,1+1=0,0,1,0,2.3084841879972373
1,ihs06,2020/11/21 16:39:32,right,es,NA,"haircut, time",3,1+4=5,1,1,1,3.2195852259974345
2,ihs06,2020/11/21 16:39:32,right,es,NA,"haircut, time, mug",3,1+4=6,0,0,1,5.241773202003969
3,ihs06,2020/11/21 16:39:32,right,es,NA,lizard,3,1+5=6,1,1,1,2.5216959300014423
4,ihs06,2020/11/21 16:39:32,right,es,NA,"lizard, dad",3,10-2=8,1,1,1,4.2093405929990695
5,ihs06,2020/11/21 16:39:32,right,es,NA,"lizard, dad, glider",3,10-3=7,1,1,1,3.650390344999323
6,ihs06,2020/11/21 16:39:32,right,es,NA,couch,3,10-3=8,0,0,1,2.4870660820015473
7,ihs06,2020/11/21 16:39:32,right,es,NA,"couch, trench",3,11-1=10,1,1,1,3.401528870999755
8,ihs06,2020/11/21 16:39:32,right,es,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.7232851289954851
9,ihs06,2020/11/21 16:39:32,right,es,NA,spider,4,2+7=6,0,0,1,5.55835627700435
10,ihs06,2020/11/21 16:39:32,right,es,NA,"spider, mud",4,2+7=9,1,1,1,4.217294378999213
11,ihs06,2020/11/21 16:39:32,right,es,NA,"spider, mud, head",4,2+8=10,1,1,1,3.1964615440010675
12,ihs06,2020/11/21 16:39:32,right,es,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,1.3672318160024588
13,ihs06,2020/11/21 16:39:32,right,es,NA,queen,4,3-1=2,1,0,0,4.560160660999827
14,ihs06,2020/11/21 16:39:32,right,es,NA,"queen, flower",4,3+2=5,1,1,1,1.030414970999118
15,ihs06,2020/11/21 16:39:32,right,es,NA,"queen, flower, barber",4,3+6=8,0,1,0,4.024807379995764
16,ihs06,2020/11/21 16:39:32,right,es,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,3.753148687996145
17,ihs06,2020/11/21 16:39:32,right,es,NA,book,4,4-3=2,0,0,1,4.351792166999076
18,ihs06,2020/11/21 16:39:32,right,es,NA,"book, beans",4,4+5=9,1,1,1,2.6892019400038407
19,ihs06,2020/11/21 16:39:32,right,es,NA,"book, beans, chair",4,4+6=10,1,1,1,5.9510162209990085
20,ihs06,2020/11/21 16:39:32,right,es,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,5.569028341000376
21,ihs06,2020/11/21 16:39:32,right,es,NA,shovel,5,5-1=4,1,1,1,3.923384130001068
22,ihs06,2020/11/21 16:39:32,right,es,NA,"shovel, port",5,5-2=3,1,1,1,3.4402774440022768
23,ihs06,2020/11/21 16:39:32,right,es,NA,"shovel, port, army",5,5+3=8,1,1,1,2.3567998400030774
24,ihs06,2020/11/21 16:39:32,right,es,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,3.8435150289951707
25,ihs06,2020/11/21 16:39:32,right,es,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,6.2433118670014665
26,ihs06,2020/11/21 16:39:32,right,es,NA,puma,5,6-4=2,1,1,1,4.759388258004037
27,ihs06,2020/11/21 16:39:32,right,es,NA,"puma, lamp",5,6-4=3,0,0,1,1.9279034110004432
28,ihs06,2020/11/21 16:39:32,right,es,NA,"puma, lamp, farm",5,6+3=11,0,0,1,3.703522065006837
29,ihs06,2020/11/21 16:39:32,right,es,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,2.9170439029985573
30,ihs06,2020/11/21 16:39:32,right,es,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,1,0,3.53425910200167
31,ihs06,2020/11/21 16:39:32,right,es,NA,phone,5,7+2=10,0,1,0,3.554064372998255
32,ihs06,2020/11/21 16:39:32,right,es,NA,"phone, stocking",5,7+3=10,1,0,0,4.721772311000677
33,ihs06,2020/11/21 16:39:32,right,es,NA,"phone, stocking, toe",5,8-4=4,1,1,1,1.6215710399992531
34,ihs06,2020/11/21 16:39:32,right,es,NA,"phone, stocking, toe, pea",5,8-5=2,0,1,0,2.6659774139989167
35,ihs06,2020/11/21 16:39:32,right,es,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,3.7498784929994144
36,ihs06,2020/11/21 16:39:32,right,es,NA,soldier,6,8+4=10,0,0,1,4.54427368400502
37,ihs06,2020/11/21 16:39:32,right,es,NA,"soldier, cup",6,9-2=7,1,1,1,5.080210572996293
38,ihs06,2020/11/21 16:39:32,right,es,NA,"soldier, cup, rain",6,9-2=8,0,0,1,6.051933700997324
39,ihs06,2020/11/21 16:39:32,right,es,NA,"soldier, cup, rain, food",6,9-3=8,0,1,0,4.088266808001208
40,ihs06,2020/11/21 16:39:32,right,es,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,0,1,4.629107230000955
41,ihs06,2020/11/21 16:39:32,right,es,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,3.7130316789989593
42,ihs06,2020/11/21 16:39:32,right,es,NA,font,6,1+4=6,0,0,1,3.6382318879986997
43,ihs06,2020/11/21 16:39:32,right,es,NA,"font, bear",6,1+5=6,1,1,1,3.0770243820006726
44,ihs06,2020/11/21 16:39:32,right,es,NA,"font, bear, bus",6,10-2=8,1,1,1,3.826937186997384
45,ihs06,2020/11/21 16:39:32,right,es,NA,"font, bear, bus, dollar",6,10-3=7,1,1,1,3.5631444999962696
46,ihs06,2020/11/21 16:39:32,right,es,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,1,0,1.268495186996006
47,ihs06,2020/11/21 16:39:32,right,es,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,1.4153776239982108
48,ihs06,2020/11/21 16:39:32,right,es,NA,sun,6,2+2=4,1,1,1,1.7271444459984195
49,ihs06,2020/11/21 16:39:32,right,es,NA,"sun, toy",6,2+7=6,0,0,1,3.8051607529996545
50,ihs06,2020/11/21 16:39:32,right,es,NA,"sun, toy, dog",6,2+7=9,1,1,1,3.0107044219985255
