,subject_id,date,handedness,lang,trial_num,sequence,seq_length,formula,correct_resp,subj_form_resp,accuracy_formula,rt_formula
0,ihs22,2020/12/01 12:47:43,right,es,NA,haircut,3,1+1=0,0,0,1,2.086151644000438
1,ihs22,2020/12/01 12:47:43,right,es,NA,"haircut, time",3,1+4=5,1,1,1,1.5733873700000913
2,ihs22,2020/12/01 12:47:43,right,es,NA,"haircut, time, mug",3,1+4=6,0,0,1,1.5081524540000828
3,ihs22,2020/12/01 12:47:43,right,es,NA,lizard,3,1+5=6,1,1,1,1.1071957039998779
4,ihs22,2020/12/01 12:47:43,right,es,NA,"lizard, dad",3,10-2=8,1,1,1,1.0181708410000283
5,ihs22,2020/12/01 12:47:43,right,es,NA,"lizard, dad, glider",3,10-3=7,1,1,1,1.0909080280002854
6,ihs22,2020/12/01 12:47:43,right,es,NA,couch,3,10-3=8,0,0,1,2.7915298319999238
7,ihs22,2020/12/01 12:47:43,right,es,NA,"couch, trench",3,11-1=10,1,1,1,1.2880293510002048
8,ihs22,2020/12/01 12:47:43,right,es,NA,"couch, trench, atom",3,2+2=4,1,1,1,1.4196019060000253
9,ihs22,2020/12/01 12:47:43,right,es,NA,spider,4,2+7=6,0,0,1,1.5412388670001747
10,ihs22,2020/12/01 12:47:43,right,es,NA,"spider, mud",4,2+7=9,1,1,1,2.0413502159999553
11,ihs22,2020/12/01 12:47:43,right,es,NA,"spider, mud, head",4,2+8=10,1,1,1,1.4979837230002886
12,ihs22,2020/12/01 12:47:43,right,es,NA,"spider, mud, head, throne",4,20-5=15,1,1,1,2.192130301999896
13,ihs22,2020/12/01 12:47:43,right,es,NA,queen,4,3-1=2,1,1,1,1.2165170600001147
14,ihs22,2020/12/01 12:47:43,right,es,NA,"queen, flower",4,3+2=5,1,1,1,1.8385678200002076
15,ihs22,2020/12/01 12:47:43,right,es,NA,"queen, flower, barber",4,3+6=8,0,0,1,1.6082032869999239
16,ihs22,2020/12/01 12:47:43,right,es,NA,"queen, flower, barber, school",4,3+7=10,1,1,1,1.3078174740003305
17,ihs22,2020/12/01 12:47:43,right,es,NA,book,4,4-3=2,0,0,1,1.1904458190001606
18,ihs22,2020/12/01 12:47:43,right,es,NA,"book, beans",4,4+5=9,1,1,1,2.2220572950000133
19,ihs22,2020/12/01 12:47:43,right,es,NA,"book, beans, chair",4,4+6=10,1,1,1,1.022097050999946
20,ihs22,2020/12/01 12:47:43,right,es,NA,"book, beans, chair, measure",4,4+7=11,1,1,1,3.2760346260001825
21,ihs22,2020/12/01 12:47:43,right,es,NA,shovel,5,5-1=4,1,1,1,1.2332966379999561
22,ihs22,2020/12/01 12:47:43,right,es,NA,"shovel, port",5,5-2=3,1,1,1,1.4164016330000777
23,ihs22,2020/12/01 12:47:43,right,es,NA,"shovel, port, army",5,5+3=8,1,1,1,1.7450722329999735
24,ihs22,2020/12/01 12:47:43,right,es,NA,"shovel, port, army, drill",5,5+3=9,0,0,1,1.2965103960000306
25,ihs22,2020/12/01 12:47:43,right,es,NA,"shovel, port, army, drill, stone",5,5+8=15,0,0,1,1.8949208970002474
26,ihs22,2020/12/01 12:47:43,right,es,NA,puma,5,6-4=2,1,1,1,4.154360486999849
27,ihs22,2020/12/01 12:47:43,right,es,NA,"puma, lamp",5,6-4=3,0,0,1,1.328388146999714
28,ihs22,2020/12/01 12:47:43,right,es,NA,"puma, lamp, farm",5,6+3=11,0,0,1,2.0644768979996115
29,ihs22,2020/12/01 12:47:43,right,es,NA,"puma, lamp, farm, radar",5,6+3=8,0,0,1,3.1029749119998087
30,ihs22,2020/12/01 12:47:43,right,es,NA,"puma, lamp, farm, radar, jury",5,7-5=4,0,0,1,3.5248171309999634
31,ihs22,2020/12/01 12:47:43,right,es,NA,phone,5,7+2=10,0,0,1,3.1863572190000014
32,ihs22,2020/12/01 12:47:43,right,es,NA,"phone, stocking",5,7+3=10,1,1,1,1.616593644999739
33,ihs22,2020/12/01 12:47:43,right,es,NA,"phone, stocking, toe",5,8-4=4,1,1,1,0.9615899609998451
34,ihs22,2020/12/01 12:47:43,right,es,NA,"phone, stocking, toe, pea",5,8-5=2,0,1,0,4.942762049999601
35,ihs22,2020/12/01 12:47:43,right,es,NA,"phone, stocking, toe, pea, pencil",5,8-6=2,1,1,1,2.5194340590001048
36,ihs22,2020/12/01 12:47:43,right,es,NA,soldier,6,8+4=10,0,0,1,2.9144501649998347
37,ihs22,2020/12/01 12:47:43,right,es,NA,"soldier, cup",6,9-2=7,1,1,1,1.0990145140003733
38,ihs22,2020/12/01 12:47:43,right,es,NA,"soldier, cup, rain",6,9-2=8,0,0,1,1.229627518000143
39,ihs22,2020/12/01 12:47:43,right,es,NA,"soldier, cup, rain, food",6,9-3=8,0,0,1,2.411827612000252
40,ihs22,2020/12/01 12:47:43,right,es,NA,"soldier, cup, rain, food, pilot",6,1+1=0,0,1,0,8.78457881200029
41,ihs22,2020/12/01 12:47:43,right,es,NA,"soldier, cup, rain, food, pilot, pond",6,1+4=5,1,1,1,1.1041640919997917
42,ihs22,2020/12/01 12:47:43,right,es,NA,font,6,1+4=6,0,0,1,1.325295019999885
43,ihs22,2020/12/01 12:47:43,right,es,NA,"font, bear",6,1+5=6,1,1,1,2.568284085000414
44,ihs22,2020/12/01 12:47:43,right,es,NA,"font, bear, bus",6,10-2=8,1,1,1,1.1467308230003255
45,ihs22,2020/12/01 12:47:43,right,es,NA,"font, bear, bus, dollar",6,10-3=7,1,0,0,3.710128018999967
46,ihs22,2020/12/01 12:47:43,right,es,NA,"font, bear, bus, dollar, payment",6,10-3=8,0,0,1,1.3291724119999344
47,ihs22,2020/12/01 12:47:43,right,es,NA,"font, bear, bus, dollar, payment, beef",6,11-1=10,1,1,1,2.6003594750000047
48,ihs22,2020/12/01 12:47:43,right,es,NA,sun,6,2+2=4,1,1,1,1.6054022439998334
49,ihs22,2020/12/01 12:47:43,right,es,NA,"sun, toy",6,2+7=6,0,0,1,1.9306770739999592
50,ihs22,2020/12/01 12:47:43,right,es,NA,"sun, toy, dog",6,2+7=9,1,1,1,2.745966979000059
51,ihs22,2020/12/01 12:47:43,right,es,NA,"sun, toy, dog, table",6,2+8=10,1,1,1,1.8297386819999701
52,ihs22,2020/12/01 12:47:43,right,es,NA,"sun, toy, dog, table, eye",6,20-5=15,1,1,1,1.0720637020003778
53,ihs22,2020/12/01 12:47:43,right,es,NA,"sun, toy, dog, table, eye, bowling",6,3-1=2,1,1,1,1.7405632159998277
